kecamatan,nama_taman,luas,type,alamat_lengkap,latitude,longitude,status,query_used,processed_at
BABAKAN CIPARAY,TAMAN CARINGIN,63,city_park,"Jl. Caringin, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat, Indonesia",-6.9437912,107.5784654,Success,"TAMAN CARINGIN, BABAKAN CIPARAY, Bandung, Jawa Barat",2025-06-25 02:52:24
BANDUNG KIDUL,TAMAN 5,4855,city_park,"2JRP+P3W Taman Batununggal Jelita, Batununggal, Bandung Kidul, Bandung City, West Java 40266, Indonesia",-6.9581344,107.635188,Success,"TAMAN 5, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:24
BANDUNG KIDUL,TAMAN 3,3720,city_park,"Vanda Park, Jl. Merdeka No.9, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",-6.9140478,107.6101684,Success,"TAMAN 3, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:25
BANDUNG KIDUL,TAMAN GADING 9,2795,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 9, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:25
BANDUNG KIDUL,TAMAN 2,1794,city_park,"Vanda Park, Jl. Merdeka No.9, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",-6.9140478,107.6101684,Success,"TAMAN 2, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:26
BANDUNG KIDUL,TAMAN 1,1646,city_park,"2JRP+P3W Taman Batununggal Jelita, Batununggal, Bandung Kidul, Bandung City, West Java 40266, Indonesia",-6.9581344,107.635188,Success,"TAMAN 1, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:26
BANDUNG KIDUL,TAMAN GADING 7,1182,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 7, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:26
BANDUNG KIDUL,TAMAN GADING 3,1165,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 3, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:27
BANDUNG KIDUL,TAMAN SANGGAR HURIP 5,845,city_park,"Taman SANGGAR HURIP., Jl. Sanggar Kencana Utama No.41, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9356654,107.6667076,Success,"TAMAN SANGGAR HURIP 5, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:27
BANDUNG KIDUL,TAMAN GADING 10,810,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 10, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:28
BANDUNG KIDUL,TAMAN SANGGAR HURIP 4,691,city_park,"Taman SANGGAR HURIP., Jl. Sanggar Kencana Utama No.41, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9356654,107.6667076,Success,"TAMAN SANGGAR HURIP 4, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:28
BANDUNG KIDUL,TAMAN GADING 2,621,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 2, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:29
BANDUNG KIDUL,TAMAN 4,617,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN 4, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:29
BANDUNG KIDUL,TAMAN GADING 8,595,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 8, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:29
BANDUNG KIDUL,TAMAN SANGGAR HURIP 3,565,city_park,"Taman SANGGAR HURIP., Jl. Sanggar Kencana Utama No.41, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9356654,107.6667076,Success,"TAMAN SANGGAR HURIP 3, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:30
BANDUNG KIDUL,TAMAN BATU PERMATA,530,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN BATU PERMATA, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:30
BANDUNG KIDUL,TAMAN SANGGAR HURIP 6,480,city_park,"Taman SANGGAR HURIP., Jl. Sanggar Kencana Utama No.41, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9356654,107.6667076,Success,"TAMAN SANGGAR HURIP 6, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:31
BANDUNG KIDUL,TAMAN SANGGAR HURIP 2,452,city_park,"Taman SANGGAR HURIP., Jl. Sanggar Kencana Utama No.41, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9356654,107.6667076,Success,"TAMAN SANGGAR HURIP 2, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:31
BANDUNG KIDUL,TAMAN GADING 4,436,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 4, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:32
BANDUNG KIDUL,TAMAN GADING 1,416,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 1, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:32
BANDUNG KIDUL,TAMAN GADING 11,376,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 11, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:33
BANDUNG KIDUL,TAMAN SANGGAR HURIP 1,330,city_park,"Taman SANGGAR HURIP., Jl. Sanggar Kencana Utama No.41, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9356654,107.6667076,Success,"TAMAN SANGGAR HURIP 1, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:33
BANDUNG KIDUL,TAMAN GADING 5,235,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 5, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:33
BANDUNG KIDUL,TAMAN GADING 6,214,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 6, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:34
BANDUNG KIDUL,PULAU JALAN SAMSAT,124,city_park,"Jl. Samsat, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9458621,107.642335,Success,"PULAU JALAN SAMSAT, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:34
BANDUNG KIDUL,TAMAN PANDAN WANGI,70,city_park,"Jl. Patuha No.38, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263, Indonesia",-6.9285199,107.6239705,Success,"TAMAN PANDAN WANGI, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:35
BANDUNG KIDUL,TAMAN H. BARDAN,32,city_park,"Jl. H. Bardan 1A, Kujangsari, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40287, Indonesia",-6.96079,107.6451782,Success,"TAMAN H. BARDAN, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:35
BANDUNG KIDUL,TAMAN GADING 12,25,city_park,"Bandung Kidul, Bandung City, West Java, Indonesia",-6.952629600000001,107.6380345,Success,"TAMAN GADING 12, BANDUNG KIDUL, Bandung, Jawa Barat",2025-06-25 02:52:35
BANDUNG KULON,TAMAN LINGKUNGAN PERUMNAS CIJERAH I,4794,city_park,"Perum Cijerqh 1 Blok 1 No. 25, Blk. 1 No.1, RT.1/RW.05, Cijerah, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40213, Indonesia",-6.926226499999999,107.5631854,Success,"TAMAN LINGKUNGAN PERUMNAS CIJERAH I, BANDUNG KULON, Bandung, Jawa Barat",2025-06-25 02:52:36
BANDUNG KULON,TAMAN LINGKUNGAN PERUMNAS CIBUNTU,1370,city_park,"Jl. Cijerah Wetan No.7, Cijerah, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40231, Indonesia",-6.929094999999999,107.5640959,Success,"TAMAN LINGKUNGAN PERUMNAS CIBUNTU, BANDUNG KULON, Bandung, Jawa Barat",2025-06-25 02:52:36
BANDUNG KULON,TAMAN LINGKUNGAN PERUMAHAN SADANG,545.23,city_park,"Bandung Kulon, Bandung City, West Java, Indonesia",-6.9267005,107.5657164,Success,"TAMAN LINGKUNGAN PERUMAHAN SADANG, BANDUNG KULON, Bandung, Jawa Barat",2025-06-25 02:52:37
BANDUNG KULON,TAMAN RW.04 KEL. CARINGIN,210,city_park,"Taman RW 04 Holis Permai, Jl. Komp. Holis Permai IV No.7, Caringin, Bandung Kulon, Bandung City, West Java 40214, Indonesia",-6.9348959,107.5692372,Success,"TAMAN RW.04 KEL. CARINGIN, BANDUNG KULON, Bandung, Jawa Barat",2025-06-25 02:52:37
BANDUNG KULON,TAMAN RW.05 KEL. CARINGIN,170,city_park,"Taman RW 05, Jl. Mekar Sejati No.10, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40237, Indonesia",-6.958104199999999,107.6050383,Success,"TAMAN RW.05 KEL. CARINGIN, BANDUNG KULON, Bandung, Jawa Barat",2025-06-25 02:52:38
BANDUNG WETAN,STADION SILIWANGI,60576.87,city_park,"Jl. Lombok No.10, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia",-6.9103619,107.6189452,Success,"STADION SILIWANGI, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:38
BANDUNG WETAN,TAMAN LALU LINTAS,45600.87,city_park,"Ade Irma Suryani Nasution Traffic Garden, Jl. Belitung No.1, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia",-6.911211,107.6133389,Success,"TAMAN LALU LINTAS, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:38
BANDUNG WETAN,GOR SAPARUA,44300,city_park,"Jl. Banda No.28, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.908557,107.6161867,Success,"GOR SAPARUA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:39
BANDUNG WETAN,LAPANG GASIBU,25962,city_park,"Gasibu Field, Jl. Diponegoro, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.900306899999999,107.6187099,Success,"LAPANG GASIBU, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:39
BANDUNG WETAN,TAMAN CILAKI ATAS,16620,city_park,"Jl. Cisangkuy No.62, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.901547,107.620819,Success,"TAMAN CILAKI ATAS, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:40
BANDUNG WETAN,TAMAN GEDUNG SATE,16605,city_park,"3JX9+CF8 Taman Gedung Sate, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.901466699999999,107.6187115,Success,"TAMAN GEDUNG SATE, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:40
BANDUNG WETAN,TAMAN KODYA,13965.89,city_park,"Jl. Tm. Cibeunying Sel. No.28, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9058464,107.6246056,Success,"TAMAN KODYA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:40
BANDUNG WETAN,TAMAN PRAMUKA,13845.34,city_park,"3JQG+VP7 Pramuka Park, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40113, Indonesia",-6.9103403,107.6267907,Success,"TAMAN PRAMUKA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:41
BANDUNG WETAN,TAMAN CILAKI BAWAH I DAN II,9753,city_park,"Jl. Cisangkuy No.62, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.901547,107.620819,Success,"TAMAN CILAKI BAWAH I DAN II, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:41
BANDUNG WETAN,TAMAN SERAM,9511.23,city_park,"Jl. Tm. Cibeunying Sel. No.28, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9058464,107.6246056,Success,"TAMAN SERAM, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:42
BANDUNG WETAN,LAPANG SUPRATMAN,9072.75,city_park,"Lapangan Supratman B, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.90722,107.62971,Success,"LAPANG SUPRATMAN, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:42
BANDUNG WETAN,TAMAN CILAKI TENGAH,6487,city_park,"Jl. Cisangkuy No.62, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.901547,107.620819,Success,"TAMAN CILAKI TENGAH, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:43
BANDUNG WETAN,JALUR PRABUDIMUNTUR/SURAPATI,3600,city_park,"Jl. Prabu Dimuntur No.12, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.899384899999999,107.6144028,Success,"JALUR PRABUDIMUNTUR/SURAPATI, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:43
BANDUNG WETAN,TAMAN PKK,2893.7,city_park,"3JXG+G2G Taman PKK, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9011904,107.6250697,Success,"TAMAN PKK, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:44
BANDUNG WETAN,TAMAN MANGGA,2850,city_park,"Jl. Tm. Cibeunying Sel. No.28, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9058464,107.6246056,Success,"TAMAN MANGGA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:44
BANDUNG WETAN,TAMAN CIUNGWANARA,1943,city_park,"Jl. Tm. Cibeunying Sel. No.28, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9058464,107.6246056,Success,"TAMAN CIUNGWANARA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:45
BANDUNG WETAN,JALUR HIJAU CIKAPAYANG,1800,city_park,"Jl. Cikapayang, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.8987925,107.6109657,Success,"JALUR HIJAU CIKAPAYANG, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:45
BANDUNG WETAN,TAMAN CEMPAKA (TAMAN FOTOGRAFI),1785,city_park,"Taman Foto Bandung, Jl. Kemuning No.4, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia",-6.9134781,107.6271312,Success,"TAMAN CEMPAKA (TAMAN FOTOGRAFI), BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:45
BANDUNG WETAN,TAMAN LAPANG SALAM,1685,city_park,"Jl. Tm. Cibeunying Sel. No.28, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9058464,107.6246056,Success,"TAMAN LAPANG SALAM, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:46
BANDUNG WETAN,TAMAN PASUPATI,1539,city_park,"4J25+MM8 Taman Pasupati AbdiHaturNuhun, Jl. Tamansari, Lb. Siliwangi, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.898327600000001,107.6092007,Success,"TAMAN PASUPATI, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:46
BANDUNG WETAN,TAMAN DR. SLAMET,1521.7,city_park,"Jl. DR. Slamet, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia",-6.8992057,107.6029799,Success,"TAMAN DR. SLAMET, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:47
BANDUNG WETAN,TAMAN ANGGREK/BENGAWAN (TAMAN SUPER HERO),1425,city_park,"Taman Superhero, Jl. Anggrek No.51-61, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.910998999999999,107.630531,Success,"TAMAN ANGGREK/BENGAWAN (TAMAN SUPER HERO), BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:47
BANDUNG WETAN,TAMAN GEMPOL,1245.5,city_park,"Taman Gempol, Jl. Sultan Tirtayasa No.31, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9035726,107.6154224,Success,"TAMAN GEMPOL, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:48
BANDUNG WETAN,TAMAN CITARUM,1102.67,city_park,"Jl. Taman Citarum, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9043508,107.6217843,Success,"TAMAN CITARUM, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:48
BANDUNG WETAN,JALUR HIJAU JALAN CILIWUNG,936,city_park,"Jl. Ciliwung, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9057993,107.6256121,Success,"JALUR HIJAU JALAN CILIWUNG, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:49
BANDUNG WETAN,TAMAN RANGGA MALELA,920.9,city_park,"4J25+QM3, Jl. Layang Pasupati, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116, Indonesia",-6.8981129,107.6091608,Success,"TAMAN RANGGA MALELA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:49
BANDUNG WETAN,TAMAN WIRA ANGUN-ANGUN,918,city_park,"3JW7+8J7, Citarum, Bandung Wetan, Bandung City, West Java 40115, Indonesia",-6.904203600000001,107.6140421,Success,"TAMAN WIRA ANGUN-ANGUN, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:49
BANDUNG WETAN,JALUR HIJAU TAMANSARI,908.1,city_park,"Tamansari, Bandung Wetan, Bandung City, West Java, Indonesia",-6.9012472,107.608215,Success,"JALUR HIJAU TAMANSARI, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:50
BANDUNG WETAN,TAMAN CILAKI,893.5,city_park,"Jl. Cisangkuy No.62, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.901547,107.620819,Success,"TAMAN CILAKI, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:50
BANDUNG WETAN,TAMAN TRUNOJOYO,850.56,city_park,"Jl. Trunojoyo, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9034231,107.6133236,Success,"TAMAN TRUNOJOYO, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:51
BANDUNG WETAN,TAMAN CIKAPAYANG/BADAK SINGA,846.34,city_park,"Jl. Cikapayang, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.8987925,107.6109657,Success,"TAMAN CIKAPAYANG/BADAK SINGA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:51
BANDUNG WETAN,TAMAN GAJAH LUMANTUNG,807.05,city_park,"Jl. Gajah Lumantung, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.9054504,107.6084563,Success,"TAMAN GAJAH LUMANTUNG, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:52
BANDUNG WETAN,TAMAN NYLAND,783.75,city_park,"3JW2+XX7 Taman Nyland, Jl. Nyland, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171, Indonesia",-6.9025837,107.6024158,Success,"TAMAN NYLAND, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:52
BANDUNG WETAN,TAMAN RASAMALA,756.99,city_park,"Jl. Tm. Cibeunying Sel. No.28, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9058464,107.6246056,Success,"TAMAN RASAMALA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:52
BANDUNG WETAN,TAMAN JL. DIPONEGORO - JL. TRUNOJOYO,709.18,city_park,"Jl. Trunojoyo, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9034231,107.6133236,Success,"TAMAN JL. DIPONEGORO - JL. TRUNOJOYO, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:53
BANDUNG WETAN,TAMAN CIBEUNYING BANK NISP,688.25,city_park,"Jl. Taman Cibeunying Utara, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.906038,107.6251566,Success,"TAMAN CIBEUNYING BANK NISP, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:53
BANDUNG WETAN,TAMAN CIPUNAGARA,688,city_park,"Jl. Tm. Cibeunying Sel. No.28, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9058464,107.6246056,Success,"TAMAN CIPUNAGARA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:54
BANDUNG WETAN,TAMAN CIBEUNYING PARK,488.25,city_park,"Jl. Taman Cibeunying Utara, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9059924,107.6251105,Success,"TAMAN CIBEUNYING PARK, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:54
BANDUNG WETAN,JALUR HIJAU JALAN CITARUM,436.66,city_park,"Jl. Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.9034735,107.6233163,Success,"JALUR HIJAU JALAN CITARUM, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:55
BANDUNG WETAN,TAMAN CENDANA,392.47,city_park,"Taman cendana, Jl. Bengawan No.37-65, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.909470199999999,107.6276584,Success,"TAMAN CENDANA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:55
BANDUNG WETAN,TAMAN SKANDA/GANESHA,312.8,city_park,"Jl. Tm. Cibeunying Sel. No.28, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9058464,107.6246056,Success,"TAMAN SKANDA/GANESHA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:55
BANDUNG WETAN,TAMAN SKATE PARK,300,city_park,"4J25+QM3, Jl. Layang Pasupati, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116, Indonesia",-6.8981129,107.6091608,Success,"TAMAN SKATE PARK, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:56
BANDUNG WETAN,TAMAN WASTUKANCANA/TAMANSARI,280,city_park,"Wastukencana, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.905817,107.607782,Success,"TAMAN WASTUKANCANA/TAMANSARI, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:56
BANDUNG WETAN,TAMAN DKK SUPRATMAN,264.5,city_park,"Jl. Lap. Supratman No.4, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.908426599999999,107.6296684,Success,"TAMAN DKK SUPRATMAN, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:57
BANDUNG WETAN,BAK BUNGA NANGKASUNI,247,city_park,"Jl. A. Yani No.269, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.914374899999999,107.6323424,Success,"BAK BUNGA NANGKASUNI, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:57
BANDUNG WETAN,TAMAN DEPAN GALERIA BIP SUMATERA/SULAWESI,200.9,city_park,"Bandung Wetan, Bandung City, West Java, Indonesia",-6.9055905,107.6109559,Success,"TAMAN DEPAN GALERIA BIP SUMATERA/SULAWESI, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:57
BANDUNG WETAN,TAMAN PROGO,172,city_park,"Taman progo, Jl. Cimanuk No.12, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9045415,107.6202903,Success,"TAMAN PROGO, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:58
BANDUNG WETAN,TAMAN WASKA/PURNAWARMAN (TEXAS),144.9,city_park,"3JV5+PQC, Jl. Purnawarman, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.9056874,107.6093854,Success,"TAMAN WASKA/PURNAWARMAN (TEXAS), BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:58
BANDUNG WETAN,TAMAN WASKA PANGLIMA,137.4,city_park,"Jl. Wastukencana, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.9052159,107.6073655,Success,"TAMAN WASKA PANGLIMA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:59
BANDUNG WETAN,PULAU JALAN BALUBUR,131.6,city_park,"Gg. Balubur, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116, Indonesia",-6.8978049,107.6084135,Success,"PULAU JALAN BALUBUR, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:52:59
BANDUNG WETAN,TAMAN WASKA/PAJAJARAN (MACAN),127.5,city_park,"Jl. Wastukencana, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.9052159,107.6073655,Success,"TAMAN WASKA/PAJAJARAN (MACAN), BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:53:00
BANDUNG WETAN,PULAU JALAN TAMANSARI/UNISBA,127.1,city_park,"Jl. Tamansari No.20, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116, Indonesia",-6.903590299999999,107.6078372,Success,"PULAU JALAN TAMANSARI/UNISBA, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:53:00
BANDUNG WETAN,TAMAN BALUBUR/TAMANSARI,117.3,city_park,"4J25+QM3, Jl. Layang Pasupati, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116, Indonesia",-6.8981129,107.6091608,Success,"TAMAN BALUBUR/TAMANSARI, BANDUNG WETAN, Bandung, Jawa Barat",2025-06-25 02:53:00
