nama,alamat,kecamatan,google_rating,price_range_rupiah,Jumlah Penduduk,Luas Wilayah (km²),Kepadatan (jiwa/km²),jumlah_mall,jumlah_minimarket,jumlah_taman,rating_category,kategori_resto,jumlah_ulasan,mall_per_capita,minimarket_density,taman_per_capita,ulasan_per_capita,competition_density,market_potential,infrastructure_score,retail_accessibility,population_tier,density_tier,review_tier,rating_normalized,high_rating,excellent_rating,high_volume_reviews,very_high_volume_reviews,log_jumlah_ulasan,log_kepadatan,kategori_resto_encoded,price_range_encoded,price_category_interaction,rating_review_interaction,density_infrastructure,success_category,market_attractiveness,business_viability,competition_target
SATEH ABON,JL. AMBON NO. 21,bandung wetan,4.7,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,Very High (4.5-5.0),Restaurant,250,0.13865779256794233,4.069767441860465,4.055740432612312,8.666112035496393,72.67441860465117,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.925,1,0,0,0,5.5254529391317835,9.03444412857389,8,3,24,25.969628813919382,1132116.75,High,Medium,Medium Risk,Consider
OMAH NANO,JL. RANDU SARI RAYA NO 2,antapani,4.6,Rp 15.000 - 50.000,80530.0,4.22,19082.94,3.04841784216546,21.0,68.0,Very High (4.5-5.0),Restaurant,617,0.03785443737942953,4.976303317535545,0.8444058114988203,7.6617409660995905,146.20853080568722,458914.5147769729,92.04841784216546,24.04841784216546,Medium,Medium,Very Low,0.8999999999999999,1,0,0,0,6.42648845745769,9.856602422636085,8,3,24,29.561846904305373,1756554.434776973,High,High,High Risk,Go
5 SERANGKAI PORK GRILL RESTAURANT,RUKO PUSAT MOTOR DAN ELEKTRONIK (PME),bojongloa kidul,4.3,Rp 50.000 - 100.000,87988.0,5.2,16920.77,3.04841784216546,16.0,15.0,High (4.0-4.5),Western Food,544,0.03464583627500864,3.0769230769230766,0.17047779242623992,6.182661271991635,104.61538461538461,322313.8971711781,34.04841784216546,19.04841784216546,Medium,Low,Very Low,0.825,0,0,0,0,6.300785794663244,9.736356237618056,10,2,20,27.093378917051947,576125.4471711781,High,Low,Low Risk,Consider
OJJU TSM BANDUNG,TSM BANDUNG JL. GATOT SUBROTO NO. 289,batununggal,4.3,Rp 50.000 - 100.000,121469.0,4.82,25201.04,4.0,17.0,19.0,High (4.0-4.5),Restaurant,565,0.032930212646848166,3.5269709543568464,0.1564185100725288,4.651392536367304,117.21991701244812,529221.84,40.0,21.0,Very High,Medium,Very Low,0.825,0,0,0,0,6.338594078203183,10.134680222604,8,2,16,27.255954536273688,1008041.6000000001,Medium,High,High Risk,Go
RM. PURI BAMBU,JL. SINDANG SIRNA NO. 14,sukasari,4.5,Rp 50.000 - 100.000,77576.0,6.36,12197.48,2.0,28.0,23.0,High (4.0-4.5),Restaurant,114,0.02578116943384552,4.40251572327044,0.2964834484892235,1.4695266577291946,17.92452830188679,365924.39999999997,53.0,30.0,Medium,Low,Very Low,0.875,1,0,0,0,4.74493212836325,9.409066632795414,8,3,24,21.352194577634627,646466.44,Low,Low,Low Risk,Avoid
THE SQUARE RESTAURANT @ NOVOTEL BANDUNG,JL. CIHAMPELAS NO. 23-25,cicendo,4.5,Rp 50.000 - 100.000,96382.0,7.79,12372.53,2.0,35.0,46.0,High (4.0-4.5),Restaurant,277,0.0207507625905252,4.492939666238768,0.4772675395820796,2.8739806187877406,35.5584082156611,457783.61000000004,83.0,37.0,Medium,Low,Very Low,0.875,1,0,0,0,5.627621113690637,9.423314792502264,8,3,24,25.324295011607866,1026919.9900000001,Medium,Low,Low Risk,Avoid
REUNION HOUSE GRILL & BAR,JL. DR. SETIABUDI NO. 45,sukajadi,4.5,Rp 50.000 - 100.000,103066.0,5.28,19520.08,3.04841784216546,33.0,29.0,High (4.0-4.5),Western Food,124,0.02957733726122543,6.25,0.28137310073157007,1.2031125686453341,23.484848484848484,703668.0001524973,65.04841784216546,36.04841784216546,High,Medium,Very Low,0.875,1,0,0,0,4.8283137373023015,9.879250186305406,10,3,30,21.727411817860357,1269750.3201524974,Low,High,High Risk,Consider
AYAM BEBEK RANJAU,JL. LOBOK NO. 47,bandung wetan,4.51439588688946,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,Very High (4.5-5.0),Restaurant,229,0.13865779256794233,4.069767441860465,4.055740432612312,7.938158624514697,66.56976744186046,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.878598971722365,1,0,0,0,5.438079308923196,9.03444412857389,8,3,24,24.54964286478155,1132116.75,High,Medium,Medium Risk,Consider
NOODLETOWN,"CIHAMPELAS WALK 
  JL. CIHAMPELAS NO. 160",coblong,4.8,Rp 50.000 - 100.000,115273.0,7.31,15769.22,3.04841784216546,62.0,37.0,Very High (4.5-5.0),Restaurant,8,0.02644520262477302,8.481532147742818,0.32097715857139136,0.06940046671813868,1.094391244870041,1025762.8116050324,102.04841784216546,65.04841784216546,High,Low,Very Low,0.95,1,1,0,0,2.1972245773362196,9.665878630398774,8,3,24,10.546677971213853,1609223.9516050324,Low,High,High Risk,Go
BUTTONS EATERY,JL. PELAJAR PEJUANG 45 NO. 72,lengkong,4.1,Rp 50.000 - 100.000,71000.0,5.91,12013.54,3.04841784216546,43.0,41.0,High (4.0-4.5),Restaurant,447,0.04293546256571071,7.27580372250423,0.5774647887323944,6.295774647887324,75.63451776649747,553204.5096835685,87.04841784216546,46.04841784216546,Low,Low,Very Low,0.7749999999999999,0,0,0,0,6.104793232414985,9.393872861961174,8,2,16,25.029652252901435,1045759.6496835685,High,Medium,Low Risk,Consider
AYAM PENYET RIA,JL. SUPRATMAN NO. 46,cibeunying kidul,4.4,Rp 50.000 - 100.000,113535.0,4.14,27423.91,3.04841784216546,17.0,16.0,High (4.0-4.5),Restaurant,566,0.02685002723534998,4.1062801932367154,0.14092570572951071,4.985246840181442,136.71497584541063,549806.0065459397,36.04841784216546,20.04841784216546,High,Dense,Very Low,0.8500000000000001,0,0,0,0,6.340359303727752,10.219207003460745,8,2,16,27.89758093640211,988588.5665459399,Medium,High,High Risk,Go
GREAT DIMSUM BANDUNG 1,JL. SUPRATMAN NO. 49,bandung wetan,4.6,Rp 15.000 - 50.000,28848.0,3.44,8386.05,4.0,14.0,117.0,Very High (4.5-5.0),Chinese Food,245,0.13865779256794233,4.069767441860465,4.055740432612312,8.492789794786466,71.22093023255815,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.8999999999999999,1,0,0,0,5.5053315359323625,9.03444412857389,2,3,6,25.324525065288864,1132116.75,High,Medium,Medium Risk,Consider
RAACHA TSM BANDUNG,CIBANGKONG BATUNUNGGAL,batununggal,4.4,Rp 50.000 - 100.000,121469.0,4.82,25201.04,4.0,17.0,19.0,High (4.0-4.5),Restaurant,292,0.032930212646848166,3.5269709543568464,0.1564185100725288,2.4039055232199162,60.58091286307054,529221.84,40.0,21.0,Very High,Medium,Very Low,0.8500000000000001,0,0,0,0,5.680172609017068,10.134680222604,8,2,16,24.9927594796751,1008041.6000000001,Medium,High,High Risk,Go
SAMBEL HEJO,JL. NATUNA NO 29,sumur bandung,4.4,Rp 50.000 - 100.000,38323.0,3.49,10980.8,4.0,19.0,38.0,High (4.0-4.5),Restaurant,3405,0.10437596221590167,5.444126074498567,0.9915716410510659,88.85003783628629,975.644699140401,252558.4,61.0,23.0,Very Low,Sparse,Low,0.8500000000000001,0,0,1,0,8.133293861222633,9.303994636053972,8,2,16,35.78649298937959,669828.7999999999,High,Low,High Risk,Go
NAMASUKI,JL. PELAJAR PEJUANG 45 NO. 19,lengkong,4.4,Rp 50.000 - 100.000,71000.0,5.91,12013.54,3.04841784216546,43.0,41.0,High (4.0-4.5),Restaurant,396,0.04293546256571071,7.27580372250423,0.5774647887323944,5.577464788732394,67.00507614213198,553204.5096835685,87.04841784216546,46.04841784216546,Low,Low,Very Low,0.8500000000000001,0,0,0,0,5.983936280687191,9.393872861961174,8,2,16,26.32931963502364,1045759.6496835685,High,Medium,Medium Risk,Consider
POPIA TIAM,JL. PUNGKUR NO. 139A,regol,3.8,Rp 50.000 - 100.000,80609.0,4.74,17006.12,2.0,40.0,15.0,Medium (3.5-4.0),Restaurant,717,0.024811125308588373,8.438818565400844,0.18608343981441278,8.89478842312893,151.26582278481013,714257.0399999999,57.0,42.0,Medium,Low,Very Low,0.7,0,0,0,0,6.576469569048224,9.741387358885671,8,1,8,24.99058436238325,969348.84,High,Low,Low Risk,Avoid
WAROENG SETIABUDHI,JL. DR. SETIABUDI NO. 175,sukasari,4.5,Rp 15.000 - 50.000,77576.0,6.36,12197.48,2.0,28.0,23.0,High (4.0-4.5),Restaurant,225,0.02578116943384552,4.40251572327044,0.2964834484892235,2.900381561307621,35.37735849056604,365924.39999999997,53.0,30.0,Medium,Low,Very Low,0.875,1,0,0,0,5.420534999272286,9.409066632795414,8,3,24,24.392407496725287,646466.44,Medium,Low,Low Risk,Avoid
KANTIN SIANTAR,JL. RAYA KOPO NO. 302,bojongloa kaler,4.3,Rp 50.000 - 100.000,124323.0,3.12,39847.12,3.04841784216546,13.0,34.0,High (4.0-4.5),Restaurant,272,0.024520143836341303,4.166666666666667,0.273481174038593,2.187849392308744,87.17948717948718,639483.2315669082,50.04841784216546,16.04841784216546,Very High,Very Dense,Very Low,0.825,0,0,0,0,5.60947179518496,10.59283050619207,8,2,16,24.120728719295325,1994285.3115669084,Medium,High,High Risk,Go
OOM RESTO,JL. BAHUREKSA NO. 14,bandung wetan,4.1,Rp 100.000 - 200.000,28848.0,3.44,8386.05,4.0,14.0,117.0,High (4.0-4.5),Restaurant,624,0.13865779256794233,4.069767441860465,4.055740432612312,21.630615640599004,181.3953488372093,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.7749999999999999,0,0,0,0,6.437751649736401,9.03444412857389,8,2,16,26.39478176391924,1132116.75,High,Medium,Low Risk,Consider
BONTI RESTAURANT,JL. TERUSAN PASIRKOJA NO. 347,babakan ciparay,1.0,Rp 50.000 - 100.000,143651.0,7.07,20318.39,1.0,17.0,13.0,Low (≤3.5),Restaurant,95,0.006961315967170434,2.4045261669024045,0.09049710757321565,0.6613250168811913,13.437057991513436,365731.02,31.0,18.0,Very High,Medium,Very Low,0.0,0,0,0,0,4.564348191467836,9.919330881556778,8,0,0,4.564348191467836,629870.09,Low,Low,Low Risk,Avoid
WINGSTOP PASKAL BANDUNG,JL. PASIR KALIKI NO. 23,cicendo,4.0,Rp 50.000 - 100.000,96382.0,7.79,12372.53,2.0,35.0,46.0,Medium (3.5-4.0),Restaurant,227,0.0207507625905252,4.492939666238768,0.4772675395820796,2.3552115540246104,29.13992297817715,457783.61000000004,83.0,37.0,Medium,Low,Very Low,0.75,0,0,0,0,5.429345628954441,9.423314792502264,8,2,16,21.717382515817764,1026919.9900000001,Medium,Low,Low Risk,Avoid
STREATS RESTAURANT,JL. BRAGA NO. 8,sumur bandung,4.9,Rp 50.000 - 100.000,38323.0,3.49,10980.8,4.0,19.0,38.0,Very High (4.5-5.0),Restaurant,25,0.10437596221590167,5.444126074498567,0.9915716410510659,0.6523497638493855,7.163323782234957,252558.4,61.0,23.0,Very Low,Sparse,Very Low,0.9750000000000001,1,1,0,0,3.258096538021482,9.303994636053972,8,3,24,15.964673036305264,669828.7999999999,Low,Low,Medium Risk,Consider
OOPEN RESTAURANT,JL. GATOT SUBROTO NO. 289,batununggal,4.6,Rp 50.000 - 100.000,121469.0,4.82,25201.04,4.0,17.0,19.0,Very High (4.5-5.0),Restaurant,65,0.032930212646848166,3.5269709543568464,0.1564185100725288,0.5351159555112827,13.485477178423237,529221.84,40.0,21.0,Very High,Medium,Very Low,0.8999999999999999,1,0,0,0,4.189654742026425,10.134680222604,8,3,24,19.272411813321554,1008041.6000000001,Low,High,High Risk,Go
AYAM GORENG WARISAN,JL. TASIKMALAYA,batununggal,4.5,Rp 50.000 - 100.000,121469.0,4.82,25201.04,4.0,17.0,19.0,High (4.0-4.5),Restaurant,42,0.032930212646848166,3.5269709543568464,0.1564185100725288,0.34576723279190574,8.71369294605809,529221.84,40.0,21.0,Very High,Medium,Very Low,0.875,1,0,0,0,3.7612001156935624,10.134680222604,8,3,24,16.925400520621032,1008041.6000000001,Low,High,High Risk,Go
GOLDEN BELL RESTAURANT,JL. KARAPITAN NO. 51,lengkong,5.0,Rp 50.000 - 100.000,71000.0,5.91,12013.54,3.04841784216546,43.0,41.0,Very High (4.5-5.0),Restaurant,162,0.04293546256571071,7.27580372250423,0.5774647887323944,2.28169014084507,27.411167512690355,553204.5096835685,87.04841784216546,46.04841784216546,Low,Low,Very Low,1.0,1,1,0,0,5.093750200806762,9.393872861961174,8,3,24,25.468751004033813,1045759.6496835685,Medium,Medium,High Risk,Consider
LUBERGROUND BRAGA,JL. LEMBONG NO.8,sumur bandung,4.6,Rp 50.000 - 100.000,38323.0,3.49,10980.8,4.0,19.0,38.0,Very High (4.5-5.0),Restaurant,439,0.10437596221590167,5.444126074498567,0.9915716410510659,11.455261853195209,125.78796561604584,252558.4,61.0,23.0,Very Low,Sparse,Very Low,0.8999999999999999,1,0,0,0,6.0867747269123065,9.303994636053972,8,3,24,27.999163743796608,669828.7999999999,High,Low,Medium Risk,Consider
INDISCHE CAFE BRAGA,JL. BRAGA NO. 115,sumur bandung,4.6,Rp 50.000 - 100.000,38323.0,3.49,10980.8,4.0,19.0,38.0,Very High (4.5-5.0),Cafe,876,0.10437596221590167,5.444126074498567,0.9915716410510659,22.858335725282465,251.00286532951287,252558.4,61.0,23.0,Very Low,Sparse,Very Low,0.8999999999999999,1,0,0,0,6.776506992372183,9.303994636053972,1,3,3,31.17193216491204,669828.7999999999,High,Low,Medium Risk,Consider
MOZAIK & CO.,JL. GATOT SUBROTO NO. 289,batununggal,3.9,Rp 50.000 - 100.000,121469.0,4.82,25201.04,4.0,17.0,19.0,Medium (3.5-4.0),Restaurant,390,0.032930212646848166,3.5269709543568464,0.1564185100725288,3.210695733067696,80.91286307053942,529221.84,40.0,21.0,Very High,Medium,Very Low,0.725,0,0,0,0,5.968707559985366,10.134680222604,8,1,8,23.277959483942926,1008041.6000000001,Medium,High,High Risk,Go
KAFE BETAWI,JL. GATOT SUBROTO NO. 289,batununggal,3.7,Rp 50.000 - 100.000,121469.0,4.82,25201.04,4.0,17.0,19.0,Medium (3.5-4.0),Restaurant,131,0.032930212646848166,3.5269709543568464,0.1564185100725288,1.0784644641842775,27.178423236514522,529221.84,40.0,21.0,Very High,Medium,Very Low,0.675,0,0,0,0,4.882801922586371,10.134680222604,8,1,8,18.066367113569573,1008041.6000000001,Low,High,High Risk,Go
MY KOPI-O,JL. TRUNOJOYO NO. 19,bandung wetan,4.4,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,High (4.0-4.5),Cafe,510,0.13865779256794233,4.069767441860465,4.055740432612312,17.67886855241265,148.25581395348837,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.8500000000000001,0,0,0,0,6.236369590203704,9.03444412857389,1,2,2,27.4400261968963,1132116.75,High,Medium,Medium Risk,Consider
TULANG JAMBAL,JL. SULTAN TIRTAYASA NO. 54,bandung wetan,3.8,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,Medium (3.5-4.0),Restaurant,4603,0.13865779256794233,4.069767441860465,4.055740432612312,159.56045479755963,1338.0813953488373,150948.9,135.0,18.0,Very Low,Sparse,Medium,0.7,0,0,1,0,8.434680769841773,9.03444412857389,8,1,8,32.05178692539874,1132116.75,High,Medium,High Risk,Go
MEYSARI CHINESE FOOD & SEAFOOD,JL. BANDA NO. 32,bandung wetan,4.4,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,High (4.0-4.5),Chinese Food,396,0.13865779256794233,4.069767441860465,4.055740432612312,13.72712146422629,115.11627906976744,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.8500000000000001,0,0,0,0,5.983936280687191,9.03444412857389,2,2,4,26.32931963502364,1132116.75,High,Medium,Medium Risk,Consider
BURGER SHOT BANDUNG,JL. PROGO NO. 34,bandung wetan,4.7,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,Very High (4.5-5.0),Fast Food,252,0.13865779256794233,4.069767441860465,4.055740432612312,8.735440931780365,73.25581395348837,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.925,1,0,0,0,5.53338948872752,9.03444412857389,4,3,12,26.00693059701935,1132116.75,High,Medium,Medium Risk,Consider
ROYAL KASHIMURA SHABU,JL. LOMBOK NO. 45,bandung wetan,4.51439588688946,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,Very High (4.5-5.0),Restaurant,182,0.13865779256794233,4.069767441860465,4.055740432612312,6.308929561841375,52.906976744186046,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.878598971722365,1,0,0,0,5.209486152841421,9.03444412857389,8,3,24,23.51768286119491,1132116.75,High,Medium,Medium Risk,Consider
YOSHINOYA,JL. GATOT SUBROTO NO. 289,batununggal,4.3,Rp 50.000 - 100.000,121469.0,4.82,25201.04,4.0,17.0,19.0,High (4.0-4.5),Restaurant,540,0.032930212646848166,3.5269709543568464,0.1564185100725288,4.445578707324502,112.03319502074689,529221.84,40.0,21.0,Very High,Medium,Very Low,0.825,0,0,0,0,6.293419278846481,10.134680222604,8,2,16,27.06170289903987,1008041.6000000001,Medium,High,High Risk,Go
SELARAS GUEST HOUSE & RESTAURANT,JL. TM. CIBEUNYING SEL. NO. 45,bandung wetan,4.5,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,High (4.0-4.5),Restaurant,753,0.13865779256794233,4.069767441860465,4.055740432612312,26.102329450915143,218.8953488372093,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.875,1,0,0,0,6.625392368007956,9.03444412857389,8,3,24,29.814265656035804,1132116.75,High,Medium,Medium Risk,Consider
WARUNG TIMBEL CIANJUR,JL. CIANJUR NO. 12,batununggal,4.0,Rp 50.000 - 100.000,121469.0,4.82,25201.04,4.0,17.0,19.0,Medium (3.5-4.0),Local Food,4238,0.032930212646848166,3.5269709543568464,0.1564185100725288,34.889560299335635,879.253112033195,529221.84,40.0,21.0,Very High,Medium,Medium,0.75,0,0,1,0,8.352082671352637,10.134680222604,7,2,14,33.40833068541055,1008041.6000000001,High,High,High Risk,Go
SARI BUNDO - TAMAN PRAMUKA,JL. TAMAN PRAMUKA NO. 175,bandung wetan,4.5,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,High (4.0-4.5),Restaurant,497,0.13865779256794233,4.069767441860465,4.055740432612312,17.22823072656683,144.47674418604652,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.875,1,0,0,0,6.210600077024653,9.03444412857389,8,3,24,27.947700346610937,1132116.75,High,Medium,Medium Risk,Consider
SPICE AFFAIR,JL.SUKAJADI NO. 186,sukajadi,4.6,Rp 100.000 - 200.000,103066.0,5.28,19520.08,3.04841784216546,33.0,29.0,Very High (4.5-5.0),Restaurant,518,0.02957733726122543,6.25,0.28137310073157007,5.025905730308734,98.1060606060606,703668.0001524973,65.04841784216546,36.04841784216546,High,Medium,Very Low,0.8999999999999999,1,0,0,0,6.251903883165888,9.879250186305406,8,3,24,28.758757862563083,1269750.3201524974,Medium,High,High Risk,Go
WARUNG MISBAR,JL. L. L. R. E. MARTADINATA NO. 28A,bandung wetan,4.2,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,High (4.0-4.5),Local Food,114,0.13865779256794233,4.069767441860465,4.055740432612312,3.951747088186356,33.139534883720934,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.8,0,0,0,0,4.74493212836325,9.03444412857389,7,2,14,19.92871493912565,1132116.75,Medium,Medium,Low Risk,Avoid
WARUNG SANGRAI,"HERITAGE THE FACTORY OUTLET JL. L.L.R.E.
  MARTADINATA NO. 63",bandung wetan,4.3,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,High (4.0-4.5),Local Food,418,0.13865779256794233,4.069767441860465,4.055740432612312,14.489739323349971,121.51162790697674,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.825,0,0,0,0,6.037870919922137,9.03444412857389,7,2,14,25.96284495566519,1132116.75,High,Medium,Low Risk,Consider
TAKOLADA CABANG,JL KALIMANTAN NO. 12,sumur bandung,4.3,Rp 50.000 - 100.000,38323.0,3.49,10980.8,4.0,19.0,38.0,High (4.0-4.5),Restaurant,496,0.10437596221590167,5.444126074498567,0.9915716410510659,12.942619314771807,142.12034383954153,252558.4,61.0,23.0,Very Low,Sparse,Very Low,0.825,0,0,0,0,6.208590026096629,9.303994636053972,8,2,16,26.696937112215505,669828.7999999999,High,Low,Low Risk,Consider
SOTO AYAM GARANG ASEM BANGKOK,JL. LEMBONG,sumur bandung,4.5,Rp 50.000 - 100.000,38323.0,3.49,10980.8,4.0,19.0,38.0,High (4.0-4.5),Restaurant,191,0.10437596221590167,5.444126074498567,0.9915716410510659,4.983952195809305,54.72779369627507,252558.4,61.0,23.0,Very Low,Sparse,Very Low,0.875,1,0,0,0,5.2574953720277815,9.303994636053972,8,3,24,23.658729174125018,669828.7999999999,Medium,Low,Medium Risk,Consider
MAD BANDUNG,JL. SULTAN AGUNG NO.1,bandung wetan,3.9,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,Medium (3.5-4.0),Restaurant,581,0.13865779256794233,4.069767441860465,4.055740432612312,20.140044370493623,168.8953488372093,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.725,0,0,0,0,6.366470447731438,9.03444412857389,8,1,8,24.829234746152608,1132116.75,High,Medium,Low Risk,Avoid
MIE KOCOK BERKAT,JL. CIBADAK DEPAN NO. 234,astanaanyar,4.6,Rp 15.000 - 50.000,73232.0,2.68,27325.37,3.04841784216546,20.0,15.0,Very High (4.5-5.0),Restaurant,227,0.041626854956377815,7.462686567164178,0.20482849027747432,3.0997378195324448,84.70149253731343,629806.5454517727,38.04841784216546,23.04841784216546,Medium,Dense,Very Low,0.8999999999999999,1,0,0,0,5.429345628954441,10.215607449024873,8,3,24,24.974989893190426,1039687.0954517728,Medium,High,High Risk,Go
GENKI SUSHI PASKAL 23 HYPER SQUARE,PASKAL HYPER SQUARE. JL. PASIR KALIKI NO. 25-27,andir,4.4,Rp 100.000 - 200.000,99119.0,4.22,23487.91,1.0,20.0,34.0,High (4.0-4.5),Japanese Food,2914,0.010088883059756455,4.739336492890995,0.34302202403171944,29.399005236130307,690.5213270142181,493246.11,55.0,21.0,High,Medium,Low,0.8500000000000001,0,0,1,0,7.977625098784593,10.064283673851754,5,2,10,35.10155043465221,1291835.05,High,Low,High Risk,Go
MOEY RESTO VEGETARIAN,JL. PAJAGALAN NO. 81,astanaanyar,4.4,Rp 50.000 - 100.000,73232.0,2.68,27325.37,3.04841784216546,20.0,15.0,High (4.0-4.5),Restaurant,270,0.041626854956377815,7.462686567164178,0.20482849027747432,3.686912824994538,100.74626865671641,629806.5454517727,38.04841784216546,23.04841784216546,Medium,Dense,Very Low,0.8500000000000001,0,0,0,0,5.602118820879701,10.215607449024873,8,2,16,24.649322811870686,1039687.0954517728,Medium,High,High Risk,Go
RM. AYAM SERUNI (KO YU),JL. PAGARSIH NO.114,astanaanyar,4.3,Rp 50.000 - 100.000,73232.0,2.68,27325.37,3.04841784216546,20.0,15.0,High (4.0-4.5),Restaurant,2407,0.041626854956377815,7.462686567164178,0.20482849027747432,32.868145073192046,898.1343283582089,629806.5454517727,38.04841784216546,23.04841784216546,Medium,Dense,Low,0.825,0,0,1,0,7.786551806428712,10.215607449024873,8,2,16,33.48217276764346,1039687.0954517728,High,High,High Risk,Go
788 POCHA KOREA BBQ,JL. CIBADAK NO. 205,astanaanyar,4.4,Rp 50.000 - 100.000,73232.0,2.68,27325.37,3.04841784216546,20.0,15.0,High (4.0-4.5),Korean Food,446,0.041626854956377815,7.462686567164178,0.20482849027747432,6.09023377758357,166.4179104477612,629806.5454517727,38.04841784216546,23.04841784216546,Medium,Dense,Very Low,0.8500000000000001,0,0,0,0,6.102558594613569,10.215607449024873,6,2,12,26.851257816299707,1039687.0954517728,High,High,High Risk,Go
NASI CAMPUR BINTANG,JL. KELENTENG NO. 40,andir,4.5,Rp 100.000 - 200.000,99119.0,4.22,23487.91,1.0,20.0,34.0,High (4.0-4.5),Local Food,224,0.010088883059756455,4.739336492890995,0.34302202403171944,2.259909805385446,53.08056872037915,493246.11,55.0,21.0,High,Medium,Very Low,0.875,1,0,0,0,5.41610040220442,10.064283673851754,7,3,21,24.37245180991989,1291835.05,Medium,Low,Low Risk,Avoid
WARLAMAN,JL. LAP. SUPRATMAN NO.1,bandung wetan,4.1,Rp 50.000 - 100.000,28848.0,3.44,8386.05,4.0,14.0,117.0,High (4.0-4.5),Restaurant,310,0.13865779256794233,4.069767441860465,4.055740432612312,10.74597892401553,90.11627906976744,150948.9,135.0,18.0,Very Low,Sparse,Very Low,0.7749999999999999,0,0,0,0,5.739792912179234,9.03444412857389,8,2,16,23.533150939934856,1132116.75,High,Medium,Low Risk,Avoid
