,nama,alamat,kecamatan,type,tahun,source_file,Jumlah Penduduk,Luas Wilayah,Kepadatan Jiwa
161,TAMIM 27,JL. TAMIM NO. 27,andir,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,99119.0,4.22,23487.91
162,TOKO GONZO,JL. SETRAINDAH BARAT NO. 2,sukasari,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,77576.0,6.36,12197.48
163,CHIODA SPORTS MARKET,JL. KEJAKSAAN NO. 19,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
164,D'FASHION TEXTILE & TAILOR,JL. VETEREAN NO. 41,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
165,DBL STORE BANDUNG,JL. CIHAMPELAS NO. 248,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
166,MONALIZA,JL. L. L. R. E. MARTADINATA NO. 170,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
167,LAVIE BABY HOURSE,JL. IMAM BONJOL NO. 6,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
168,CAHAYA SPORT,JL. JENDERAL AHMAD YANI NO. 262,batununggal,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,121469.0,4.82,25201.04
169,ELIZABETH CIATEUL,JL. IBU INGGIT GARNASIH NO. 15,astanaanyar,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,73232.0,2.68,27325.37
170,VILOUR PROMO INDONESIA,JL. DIPATI UKUR NO. 76A,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
171,RABBANI KOPO,JL. RAYA KOPO NO. 632,babakan ciparay,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,143651.0,7.07,20318.39
172,SCREAMOUS SHOPHOUSE,JL. GEUSAN ULUN NO. 01,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
173,WORMHOLE STORE,JL. BAHUREKSA NO. 27,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
174,347 STORE,JL. TRUNOJOYO NO. 4,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
175,RANDOM APPAREL STORE,JL. WASTUKENCANA GG. NANGKASUNI NO. 1,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
176,HOUSE OF SMITH - BANDUNG SULTAN AGUNG,JL. SULTAN AGUNG NO. 27,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
177,INSURGENT CLUB'S FLAGSHIP STORE,JL. SULTAN AGUNG NO. 27,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
178,BLJK BLACKJACK STORE,JL. TRUNOJOYO NO. 28,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
179,GEOFF MAX FOOTWEAR,JL. TRUNOJOYO NO. 15,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
180,BLOODS CONCEPT STORE,JL. SULTAN AGUNG,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
181,COSMIC CLOTHES,JL. SULTAN AGUNG NO. 7,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
182,PAPERSMOOTH,JL. SULTAN AGUNG,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
183,BLACK ID CLOTHING,JL. SULTAN AGUNG NO. 3C,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
184,KICK DENIM,JL. SULTAN AGUNG NO.3C,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
185,EVIL ARMY,JL. SULTAN AGUNG NO. 5,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
186,POPCULINE,JL. TRUNOJOYO NO. 6,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
187,FLASHY,JL. DIPATI UKUR NO. 1,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
188,MISCHIEF DENIM STUDIO,JL. L. L. R. E. MARTADINATA NO.70,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
189,UNITED HART FLAGSHIP STORE,JL. SULTAN TIRTAYASA NO. 30,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
190,HRCN,JL. SULTAN AGUNG NO. 7,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
191,NORDHENBASIC,JL. BAHUREKSA NO. 20,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
192,VISVAL STORE,JL. BANDA NO. 25,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
193,MATERNAL DISASTER STORE,JL. WIRA ANGUN NO.4B,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
194,ROUGHNECK 1991 STORE BANDUNG,JL. BAHUREKSA NO. 5,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
195,RECLAYS OFFICIAL STORE,JL. TRUNOJOYO NO. 23,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
196,CHRONIC ROCK MERCH,JL. SAWAH KURUNG IV,regol,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,80609.0,4.74,17006.12
197,VEARST STORE,JL. GUDANG SELATAN NO. 22B,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
198,NIION,JL. GUDANG SELATAN NO. 22,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
199,POT MEETS POP DENIM,JL. BAHUREKSA NO. 20,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
200,GREENLIGHT FAMO,JL. MARGONDA RAYA NO. 214,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
201,BLOODS MAINSTORE,JL. SULTAN AGUNG NO. 25,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
202,WADEZIG! OFFLINE STORE,JL. TRUNOJOYO NO. 4,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
203,PROSHOP ORIGINAL,JL. CIGURIANG NO. 9,regol,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,80609.0,4.74,17006.12
204,BLACKID CARTEL,JL. SULTAN AGUNG NO. 3C,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
205,PETER SAYS DENIM,JL. CIUMBULEUIT NO. 109,cidadap,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,54680.0,8.42,6494.06
206,GUMMO,JL. SULTAN AGUNG NO. 13,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
207,MAYOUTFIT,JL. GEGERKALONG HILIR NO. 9,sukajadi,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,103066.0,5.28,19520.08
208,MAYOUTFIT BUAH BATU,JL. BUAH ATU NO. 222C,lengkong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,71000.0,5.91,12013.54
209,SHOPATALEEN,JL. GEGERKALONG HILIR NO.9B,sukajadi,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,103066.0,5.28,19520.08
210,BERAK9420,JL. TERUSAN PERINTIS NO. 92,sukajadi,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,103066.0,5.28,19520.08
211,FLAVA,JL. CIHAMPELAS NO. 177,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
212,BRODO FOOTWEAR,JL. LOMBOK NO. 11,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
213,SAVE MY MONDAY,JL. GUDANG SELATAN NO. 22B,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
214,DEUS EX MACHINA,JL. GUDANG SELATAN NO. 22,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
215,MOMS TO BE,JL. SOKA NO. 12,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
216,CARVIENO,JL. SOKA NO. 22-24,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
217,SPEEDTUNER INDONESIA,JL. JENDEAL AHMAD YANI NO. 231,batununggal,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,121469.0,4.82,25201.04
218,JAYAGIRI OUTDOORS VANGUARD,JL. TERUSAN BUAH BATU NO. 255,bandung kidul,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,61419.0,5.42,11331.92
219,RUBYLICIOUS BANDUNG,JL. KEMUNING NO. 2,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
220,RUBYLICIOUS WAREHOUSE,JL. PROF DR. SUTAMI NO. 52A,sukajadi,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,103066.0,5.28,19520.08
221,SVGGEST BAGS & GOODS,JL. GUDANG SELATAN NO. 22B,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
222,POISON STOCKROOM,JL. GUDANG SELATAN NO. 22B,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
223,RUMAH BATIK KOMAR,JL. SUMBAWA NO. 22,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
224,BATIK DANAR HADI,JL. L. L. R. E. MARTADINATA NO. 60,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
225,MANONJAYA BATIK,JL. SUMATERA NO. 17,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
226,JAKCLOTH STORE BANDUNG,JL. TERUSAN JAKARTA NO.109B,antapani,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,80530.0,4.22,19082.94
227,CALLA THE LABEL,JL. BENGAWAN NO. 45,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
228,OUR BANDUNG STYLE,JL. DIPATI UKUR NO. 72,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
229,OCLO.OFFICIAL,JL. CARINGIN NO. 235,babakan ciparay,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,143651.0,7.07,20318.39
230,COSMIC CLOTHING,JL. TRUNOJOYO NO. 4,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
231,URBAN CLOTH,JL. L. L. R. E. MARTADINATA NO. 57,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
232,AREI OUTDOOR GEAR CIHAMPELAS,JL. CIHAMPELAS NO. 19,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
233,RASHAWL,JL. MANGGA NO. 36B,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
234,MAIMA INDONESIA,JL. RANGGAMALELA NO. 8,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
235,MAIMA INDONESIA TUBAGUS ISMAIL,JL. TUBAGUS ISMAIL VIII NO. 27,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
236,LTHRKRFT,JL. GUDANG SELATAN NO. 22,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
237,LOZY HIJAB,JL. AMBON NO. 15,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
238,HI JACK SANDALS,JL. DAHLIA NO. 1A,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
239,ARENA EXPERIENCE,JL. AMBON NO. 9,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
240,SKATERS CIHAMPELAS,JL. CIHAMPELAS NO. 155,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
241,CARDINAL,JL. CIHAMPELAS NO. 153,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
242,RUSS & CO.STORE,JL. SULTAN AGUNG NO. 27,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
243,PHILIP WORKS,JL. BAHUREKSA NO. 1,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
244,KZL KRIZLIBERATION,JL. MAULANA YUSUF NO. 2,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
245,NA KAMOE BY NA POCUT MOSLEM STORE,JL. SULTAN TIRTAYASA NO. 16,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
246,SILMA ID,JL. CIKUTRA NO. 181,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
247,APPAREL STORE,JL. SULTAN AGUNG NO. 5,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
248,BEGAN CLOTHING,JL. TRUNOJOYO NO. 25,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
249,NOSTRADE ID,JL. SURAPATI NO. 32,cibeunying kaler,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,70662.0,4.64,15228.88
250,LINOLEUM SHOP,JL. SARIASIH BLOK 3 NO. 21,sukajadi,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,103066.0,5.28,19520.08
251,FEMME OUTFIT,JL. GAMBIR ANOM BUNTU BAWAH 1,cibeunying kaler,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,70662.0,4.64,15228.88
252,RAWTYPE RIOT,JL. RERENG ADUMANIS NO. 3,cibeunying kaler,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,70662.0,4.64,15228.88
253,CLO HIJAB BOUTIQUE,JL. RERENG ADUMANIS NO. 6B,cibeunying kaler,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,70662.0,4.64,15228.88
254,THIRTEEN SPORTS APPAREL,JL. MANTERON NO. 45,cibeunying kaler,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,70662.0,4.64,15228.88
255,JAMES BOOGIE,JL. GAMBIR SAKETI NO. 44,cibeunying kaler,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,70662.0,4.64,15228.88
256,ESGOTADO,JL. SIDOMUKTI NO.T-5,cibeunying kaler,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,70662.0,4.64,15228.88
257,FASSYSTOR HQ,JL. CIGADUNG RAYA TIMUR NO. 64,cibeunying kaler,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,70662.0,4.64,15228.88
258,MINIMAX APPAREL,JL. BOJONG INDAH NO. 81,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
259,MAGGOT CLOTHING,JL. SAUYUNAN RAYA NO. 21,bojongloa kidul,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,87988.0,5.2,16920.77
260,WELLDONE STORE,JL. CIBLUK NO. 4,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
261,MERCH CONS,JATISARI KEC BUAH BATU,buahbatu,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,104434.0,7.46,13999.2
262,CLOVER CLOTHING,JL. MELONG ASIH NO. 52,bandung kulon,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,136622.0,6.95,19657.84
263,EPIDEMIC,JL. DEWI SARTIKA NO. 27,regol,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,80609.0,4.74,17006.12
264,CITITEX KARAPITAN BANDUNG,JL. KARAPITAN NO. 137B,lengkong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,71000.0,5.91,12013.54
265,HAJJAS FASHION,JL. TAMAN PRAMUKA NO. 181,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
266,KIDDROCK CLOTHING CO.,JL. LENGKONG BESAR NO. 97,lengkong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,71000.0,5.91,12013.54
267,3SECOND STORE BUAH BATU,JL. BUAH BATU,lengkong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,71000.0,5.91,12013.54
268,DAUKY,JL. SUKARAJA BLOK CRA NO. 44,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
269,CENTRAL JACKET,JL. RAJAWALI TIMUR NO. 1,andir,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,99119.0,4.22,23487.91
270,ORGOGLIO STORE,PERBATASAN JL PALEDANG - MALEBER NO. 166,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
271,RANGKAS,JL. SUNDA,lengkong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,71000.0,5.91,12013.54
272,MUSCA INDONESIA,KOMPLEK TULIP PERMAI BLOK 2 NO. 16,batununggal,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,121469.0,4.82,25201.04
273,JAWARA BUIAO STORE,GG KEBONGPISANG,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
274,MI-YO,JL. SOKA NO. 01,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
275,BANDUNG APPARELS,JL.JEND. SUDIRMAN NO. 695,andir,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,99119.0,4.22,23487.91
276,FLICKL CLOTHING,MARGAHAYU UTARA,babakan ciparay,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,143651.0,7.07,20318.39
277,SAGE BANDUNG,MERDEKA,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
278,MILOSMILES MINISTORE,JL. SULANJANA NO. 11,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
279,MAGMA APPAREL,JL. GAMELAN NO. 10,lengkong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,71000.0,5.91,12013.54
280,STORE OWNERS WORLDWIDE,JL. PUDAK NO. 11,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
281,TOKO SUNDA OKEY,JL. JEND. AHMAD YANI NO. 77,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
282,BROMEDISTRICT STORE,JL. GUDANG SELATAN NO. 22,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
283,3/4 7 N,JL. TRUNOJOYO NO. 4,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
284,FLO DISTRO,JL. TRUNOJOYO NO. 6,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
285,BEUTIK COMPANY,JL. JAWA NO.4,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
286,DSVN SHOP,BLOK O JL. TAMAN KOPO INDAH I NO. 27,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
287,LIFE CLOTHING,RUKO LINGGAHARA D-13 JL. SADANG,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
288,DNA CLOTHING STORE,JL. KUBANG UTARA 2 NO. 6D,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
289,SHUDAMI,JL. VIJAYAKUSUMA II NO. 19,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
290,INFLAME REBORN OFFLINE STORE,JL. LENGKONG BESAR NO. 81B,lengkong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,71000.0,5.91,12013.54
291,MYPRIDE FS&CO. HQ,JL. GUDANG SELATAN NO. 22,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
292,JON-GEN STORE,JL. JEND. AHMAD YANI NO. 247,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
293,P-CLOTHES STORE BANDUNG,JL. KAWALUYAAN INDAH I NO. 37,buahbatu,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,104434.0,7.46,13999.2
294,CLASSICONESIA,JL. GUDANG SELATAN NO. 22,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
295,BADHABIT HQ,JL. GUDANG SELATAN NO. 22,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
296,REVATI INDONESIA,JL. GUDANG SELATAN NO. 88,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
297,PORTEE GOODS,JL. GUDANG SELATAN NO. 22,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
298,PICK AND CHOOSE HQ,JL. GUDANG SELATAN NO. 22B,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
299,PANTJA BUANA KARYA ANAK NAGARI,JL. BABAKAN IRIGASELATAN NO. 19,bojongloa kaler,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,124323.0,3.12,39847.12
300,ATTITUDE ORIGINAL OFFICE,JL. CIGURIANG NO. 17,regol,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,80609.0,4.74,17006.12
301,ST KNITS,JL. SOKA NO. 24,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
302,GRIMLOC STORE,JL. KARTINI NO. 21,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
303,REDEL OUTFIT,JL. GEGERKALONG TONGGOH I NO. 20,sukajadi,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,103066.0,5.28,19520.08
304,RIDERS AND RULES,JL. BENGAWAN NO. 45,bandung wetan,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,28848.0,3.44,8386.05
305,KAULA INDONESIA,JL. GUDANG SELATAN NO. 22,sumur bandung,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,38323.0,3.49,10980.8
306,GALERI IVA,JL. DEDERUK NO. 6,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
307,TORCH SHOWROOM,JL. LASWI NO. 1M,batununggal,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,121469.0,4.82,25201.04
308,AND-ALIVE APPAREL,KOMPLEKS BOUGENVILLE BLOK A 14 JL. PURWAKARTA,antapani,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,80530.0,4.22,19082.94
309,TRIPLE A TECHNICAL APPAREL,JL. KADIPATEN 4 NO. 7,antapani,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,80530.0,4.22,19082.94
310,HAMMERSTOUT FLAGSHIP STORE,JL. SARI INDAH RAYA NO. 19,kiaracondong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,131413.0,5.8,22657.41
311,PRIDE N JOY,JL. JENDERAL AHMAD YANI NO. 821,cibeunying kidul,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,113535.0,4.14,27423.91
312,ALLVANE SPORTS APPAREL,JL. SULAKSANA BARU I NO. 7,cibeunying kidul,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,113535.0,4.14,27423.91
313,HEFABI APPAREL STORE AND BLACKHAWK PANTS SHOP,JL. SUKAPURA NO. 12,kiaracondong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,131413.0,5.8,22657.41
314,JAVA JONES APPAREL,JL. IR. H. JUANDA NO. 364,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
315,WEHAVEFAN CYCLING APPAREL,JL. CIGADUNG SELATAN NO. 80B,cibeunying kaler,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,70662.0,4.64,15228.88
316,KABOA APPAREL,JL. IMAM BONJOL NO. 48,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
317,FREE N STYLE,JL. DIPATIUKUR NO. 57,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
318,BLACKSHOES,JL. DIPATIUKUR NO. 66,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
319,WHITE SHER,JL. DIAPTIUKUR NO. 68D,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
320,F.A.U.S.T.,JL. DIPATIUKUR NO. 49B,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
321,YOUTHLAND,JL. DIPATIUKUR NO. 68,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
322,DUSKYSTORE,JL. DIAPTIUKUR NO. 72,coblong,tourism_shopping,2021,cleaned_objek_wisata_belanja.csv,115273.0,7.31,15769.22
323,HOLLAND BAKERY UJUNGBERUNG,JL. A.H. NASUTION NO.63,ujung berung,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
324,TRADITIONAL DELICIOUS AND HEALTHY FOOD,SUKAGALIH ROAD 200A,ujung berung,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
325,SAMBALADO TASTE(DELIVERY MAKANAN HOT(,3PR2+3XX,ujung berung,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
326,EMADO'S SHAWARMA UJUNGBERUNG,JL. A.H. NASUTION NO.111,ujung berung,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
