id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_taman,lokasi,luas,satuan,tahun
273,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,LAP. KEMBAR EMPAT,JL. MUHAMAD,4488,METER PERSEGI,2017
274,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN PENDAWA,JL. PENDAWA/KRESNA,3861.74,METER PERSEGI,2017
275,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN DR. OTTEN 1,JL. DR. OTTEN,3171.08,METER PERSEGI,2017
276,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN DR. HATTA,JL. HATTA,2808.07,METER PERSEGI,2017
277,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN ABD. RACHMAN SALEH,JL. ABD. RACHMAN SALEH,1959.06,METER PERSEGI,2017
278,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN ADIPURA,JL. PADJAJARAN,1865.3,METER PERSEGI,2017
279,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN LESMANA,JL. LESMANA,1844,METER PERSEGI,2017
280,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN DR. CIPTO,JL. PAJAJARAN,1709.18,METER PERSEGI,2017
281,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN MONUMEN KTT NON BLOK,JL. PAJAJARAN,1526.73,METER PERSEGI,2017
282,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN PANDU GEREJA,JL. PANDU,988,METER PERSEGI,2017
283,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN CURIE,JL. DR. CURIE,974.04,METER PERSEGI,2017
284,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN DR. RAJIMAN,JL. DR. RAJIMAN,895.5,METER PERSEGI,2017
285,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN SUPADIO I,JL. ABD. RACHMAN SALEH,858.75,METER PERSEGI,2017
286,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN ABDUL RIVA'I,JL. ABDUL RIVA'I,671.7,METER PERSEGI,2017
287,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN NURTANIO (JALUR),JL. NURTANIO/GARUDA,567.75,METER PERSEGI,2017
288,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN BIMA,JL. BIMA,555,METER PERSEGI,2017
289,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN PATUNG HUSEIN,JL. PADJADJARAN,518.25,METER PERSEGI,2017
290,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN BROUNSWEIGH,JL. WASTUKANCANA,490.25,METER PERSEGI,2017
291,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN SUPADIO II,JL. ABD. RACHMAN SALEH,431.5,METER PERSEGI,2017
292,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN ERLIGH,JL. DR. ERLIGH,391,METER PERSEGI,2017
293,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN SUDUT KEBON KAWUNG/PASIRKALIKI,JL. KEBON KAWUNG/PASIRKALIKI,362.7,METER PERSEGI,2017
294,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN ARJUNA/PENDAWA,JL. ARJUNA,341.4,METER PERSEGI,2017
295,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN BUNDERAN ARJUNA,JL. ARJUNA,225,METER PERSEGI,2017
296,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,PULAU JALAN WESTHCOOP I,JL. DR. OTTEN,183.06,METER PERSEGI,2017
297,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,PULAU JALAN WESTHCOOP II,JL. DR. OTTEN,137.5,METER PERSEGI,2017
298,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN BIMA/KRESNA,JL. BIMA,117.45,METER PERSEGI,2017
299,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN PANDU/PADJADJARAN,JL. PAJAJARAN,82.25,METER PERSEGI,2017
300,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TAMAN DR. OTTEN 2,JL. DR. OTTEN,58,METER PERSEGI,2017
301,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,TAMAN CIUMBULEUIT 2 (TAMAN KOLAM),JL. KOLAM,5120,METER PERSEGI,2017
302,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,TAMAN RANCABENTANG,JL. RANCABENTANG,2198.98,METER PERSEGI,2017
303,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,TAMAN HEGARMANAH LAPANG VOLLI,JL. HEGARMANAH,1576,METER PERSEGI,2017
304,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,TAMAN HEGARMANAH TUGU,JL. HEGARMANAH,587.6,METER PERSEGI,2017
305,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,TAMAN SANIROSA,JL. SANIROSA,135,METER PERSEGI,2017
306,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,TAMAN CIUMBULEUIT 1,JL. CIUMBULEUIT,78.5,METER PERSEGI,2017
307,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,TAMAN HEGARMANAH TENGAH,JL. HEGARMANAH,70,METER PERSEGI,2017
308,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,TAMAN HEGARMANAH,JL. HEGARMANAH,0,METER PERSEGI,2017
309,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,JALUR SAMPING UTARA,JL. SOEKARNO HATTA - GEDEBAGE,3628,METER PERSEGI,2017
310,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,TAMAN DEPAN PASAR,JL. SOEKARNO HATTA - GEDEBAGE,895,METER PERSEGI,2017
311,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,TAMAN PULAU JALAN GEDEBAGE,JL. SOEKARNO HATTA - GEDEBAGE,568,METER PERSEGI,2017
312,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,TAMAN SAMPING BARAT (DEPAN MESJID),JL. SOEKARNO HATTA - GEDEBAGE,441,METER PERSEGI,2017
313,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,JALUR DEPAN PASAR,JL. SOEKARNO HATTA - GEDEBAGE,213,METER PERSEGI,2017
314,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,TAMAN RW. 03 KEL. BABAKAN PENGHULU,KELURAHAN BABAKAN PENGHULU,200,METER PERSEGI,2017
315,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,TAMAN RW. 05 KEL. RANCABOLANG,KELURAHAN RANCABOLANG,200,METER PERSEGI,2017
316,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN MONUMEN PERJUANGAN RAKYAT JABAR,JL. DIPATIUKUR - JL. SUCI,83100,METER PERSEGI,2017
317,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,LAPANG LEBAK SILIWANGI,JL. TAMAN SARI,71568.13,METER PERSEGI,2017
318,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,KEBUN BINATANG,JL. TAMAN SARI,35874.67,METER PERSEGI,2017
319,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN BABAKAN SILIWANGI,JL. SILIWANGI,23052,METER PERSEGI,2017
320,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN GANESHA,JL. GANESA,9612,METER PERSEGI,2017
321,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN JL. TEUKU UMAR,JL. TEUKU UMAR,3614,METER PERSEGI,2017
322,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN HASANUDIN,JL. DIPATI UKUR,3400,METER PERSEGI,2017
323,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN DAGO ATAS,JL. DAGO ATAS,2760,METER PERSEGI,2017
324,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN EKS SPBU CIKAPAYANG,JL. IR. H. DJUANDA,2490,METER PERSEGI,2017
325,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN HEWAN,JL. TAMAN SARI,2456,METER PERSEGI,2017
326,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN TILIL,JL. PUTER - DEDERUK - TIKUKUR - PUYUH,2422.06,METER PERSEGI,2017
327,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN PANATAYUDA,JL. PANATAYUDA,2387,METER PERSEGI,2017
328,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,JALUR DAGO,JL. DAGO,2156,METER PERSEGI,2017
329,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN GELAP NYAWANG,JL. GELAP NYAWANG,1656.4,METER PERSEGI,2017
330,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN BAGUSRANGIN,JL. BAGUSRANGIN,1560,METER PERSEGI,2017
331,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,JALUR SETIABUDI - CIHAMPELAS,JL. CIHAMPELAS,965,METER PERSEGI,2017
332,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN SINGAPERBANGSA,JL. DIPATI UKUR,800,METER PERSEGI,2017
333,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN PUSKESMAS KEBONLEGA,JL. KEBONLEGA,800,METER PERSEGI,2017
334,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN DAYANG SUMBI/TAMANSARI,JL. DAYANG SUMBI,754.6,METER PERSEGI,2017
335,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN BAPAK HUSEN,JL. CIPAGANTI,639,METER PERSEGI,2017
336,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN DIPATIUKUR,JL. DIPATIUKUR,556.5,METER PERSEGI,2017
337,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN KELUARGA BERENCANA,JL. SETIABUDHI - JL. CIHAMPELAS,410,METER PERSEGI,2017
338,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN PULAU JALAN PASUPATI,JL. IR. H. DJUANDA - JL. TAMANSARI - JL. CIK,384,METER PERSEGI,2017
339,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN CIHAMPELAS/SETIABUDI (KEL. SEJAHTERA),JL. CIHAMPELAS,365,METER PERSEGI,2017
340,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,BAK BUNGA JALAN PASUPATI,JEMBATAN PASUPATI,350,METER PERSEGI,2017
341,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TM. PULAU JL. TAMANSARI-SUMUR BANDUNG,JL. TAMAN SARI - JL. SUMUR BANDUNG,244.74,METER PERSEGI,2017
342,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN SILIWANGI/SUMUR BANDUNG,JL. SILIWANGI,185.5,METER PERSEGI,2017
343,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,JALUR SILIWANGI,JL. SILIWANGI,150.12,METER PERSEGI,2017
344,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,BAK BUNGA BBK. SILIWANGI,JL. BBK. SILIWANGI,134.6,METER PERSEGI,2017
345,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN TUBAGUS ISMAIL,JL. TUBAGUS ISMAIL,86,METER PERSEGI,2017
346,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN SILIWANGI,IR. H. JUANDA (SIMPANG),81,METER PERSEGI,2017
347,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN SILIWANGI/SANGKURIANG,JL. SILIWANGI,59.4,METER PERSEGI,2017
348,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN PERUMNAS,JL. SADANG SERANG,45,METER PERSEGI,2017
349,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN JALUR GELAP NYAWANG,JL. GELAP NYAWANG,44,METER PERSEGI,2017
350,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN PULAU JALAN TAMANSARI,JL. TAMANSARI,36,METER PERSEGI,2017
351,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,BAK BUNGA POT SIMPANG,JL. SIMPANG,34,METER PERSEGI,2017
352,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TAMAN PULAU JALAN IR. H. DJUANDA,JL. IR. H. DJUANDA,32,METER PERSEGI,2017
353,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,JALUR TERUSAN JL. KIARACONDONG,JL. KAWALUYAAN,3790.5,METER PERSEGI,2017
354,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TAMAN 5,JL. KAWALUYAAN,1863.78,METER PERSEGI,2017
355,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TAMAN DAN LAPANGAN TENIS,JL. KAWALUYAAN,1313.78,METER PERSEGI,2017
356,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TAMAN BELAKANG,JL. KAWALUYAAN,886.34,METER PERSEGI,2017
357,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TAMAN DEPAN (GSB KIRI DAN GSB KANAN),JL. KAWALUYAAN,239.25,METER PERSEGI,2017
358,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,JALUR HIJAU BUNDARAN BOULEVARD I,JL. KAWALUYAAN,154.5,METER PERSEGI,2017
359,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,JALUR HIJAU KOMPLEK RUKO,JL. KAWALUYAAN,123.12,METER PERSEGI,2017
360,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,JALUR HIJAU BUNDERAN RUKO,JL. KAWALUYAAN,84.92,METER PERSEGI,2017
361,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,JALUR HIJAU TAMAN BOULEVARD 3,JL. KAWALUYAAN,58.51,METER PERSEGI,2017
362,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,JALUR HIJAU TAMAN BOULEVARD 2,JL. KAWALUYAAN,58.5,METER PERSEGI,2017
363,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TAMAN 2,JL. KAWALUYAAN,58.17,METER PERSEGI,2017
364,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TAMAN 1,JL. KAWALUYAAN,56.17,METER PERSEGI,2017
365,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TAMAN 3,JL. KAWALUYAAN,54.4,METER PERSEGI,2017
366,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,JALUR HIJAU TAMAN BOULEVARD 1,JL. KAWALUYAAN,48.8,METER PERSEGI,2017
367,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,JALUR HIJAU TAMAN BOULEVARD 4,JL. KAWALUYAAN,32.9,METER PERSEGI,2017
368,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TAMAN 4,JL. KAWALUYAAN,23.87,METER PERSEGI,2017
369,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,JALUR HIJAU TAMAN BOULEVARD 5,JL. KAWALUYAAN,18.99,METER PERSEGI,2017
370,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN HALAMAN PENDOPO,JL. DALEM KAUM,11000,METER PERSEGI,2017
371,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN MALABAR,JL. MALABAR,5007.68,METER PERSEGI,2017
372,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN KANGKUNG KIDUL/KALER,JL. KANGKUNG KIDUL,4848,METER PERSEGI,2017
373,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN LAPANGAN LEMBU,JL. LEMBU,3412,METER PERSEGI,2017
374,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,JALUR HIJAU PELAJAR PEJUANG '45,JL. PELAJAR PEJUANG '45,3410,METER PERSEGI,2017
375,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN PALASARI/MALABAR,JL. PALASARI,2784,METER PERSEGI,2017
376,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,LAPANG SARON,JL. SARON,2350,METER PERSEGI,2017
377,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN SRIGALA,JL. SRIGALA,2336,METER PERSEGI,2017
378,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN LAPANGAN KIDANG DALAM,JL. KIDANG,2240,METER PERSEGI,2017
379,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,JALUR HIJAU LASWI,JL. LASWI,2240,METER PERSEGI,2017
380,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN BURANGRANG BPI,JL. BURANGRANG,1734,METER PERSEGI,2017
381,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN SIMPHONY,JL. SINPHONY,1733.7,METER PERSEGI,2017
382,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN NILEM,JL. NILEM,1725,METER PERSEGI,2017
383,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN MACAN,JL. MACAN,1712,METER PERSEGI,2017
384,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN KLININGAN,JL. KLININGAN,1640,METER PERSEGI,2017
385,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN DURMA,JL. DURMA,1581,METER PERSEGI,2017
386,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN LAPANGAN TERONG,JL. TERONG,1350,METER PERSEGI,2017
387,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN PUTRI,JL. PUTRO,960,METER PERSEGI,2017
388,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN BURANGRANG/WAYANG,JL. BURANGRANG,841,METER PERSEGI,2017
389,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN KARAPITAN UNLA,JL. KARAPITAN,767.2,METER PERSEGI,2017
390,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN TANK BAJA GATOT SUBROTO,JL. GATOT SUBROTO,722,METER PERSEGI,2017
391,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,LAPANGAN IMPUN,JL. IMPUN,633.5,METER PERSEGI,2017
392,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN PALASARI/LODAYA I,JL. PALASARI,590.5,METER PERSEGI,2017
393,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,BAK BUNGA CEREMAI,JL. CEREMAI,441,METER PERSEGI,2017
394,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN TAWES,JL. TAWES,418.7,METER PERSEGI,2017
395,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN PALASARI/LODAYA II,JL. PALASARI,418,METER PERSEGI,2017
396,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN TURANGGA,JL. TURANGGA,328,METER PERSEGI,2017
397,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN DELEG,JL. DELEG,312.5,METER PERSEGI,2017
398,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN GALUNGGUNG,JL. GALUNGGUNG,288,METER PERSEGI,2017
399,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN BURANGRANG/EMONG,JL. BURANGRANG,280.6,METER PERSEGI,2017
400,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN WINDU,JL. WINDU,264,METER PERSEGI,2017
401,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN TUGU SIMPANG LIMA,JL. ASIA AFRIKA,239.62,METER PERSEGI,2017
402,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN LAUK EMAS,JL. LAUK EMAS,232,METER PERSEGI,2017
403,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,JALUR HIJAU SADAKELING,JL. SADAKELING,226.5,METER PERSEGI,2017
404,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN TAMPOMAS,JL. TAMPOMAS,210,METER PERSEGI,2017
405,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN PALASARI / BANTENG I,JL. PALASARI,209.3,METER PERSEGI,2017
406,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,PULAU JALAN BUAH BATU/BKR,JL. BUAH BATU,198,METER PERSEGI,2017
407,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN GURAME,JL. GURAME,197.5,METER PERSEGI,2017
408,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,PULAU JALAN MARTANEGARA/PELAJAR PEJUANG,JL. MARTANEGARA,128.4,METER PERSEGI,2017
409,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN PULAU JALAN CIKAWAO/LENGKONG,JL. CIKAWAO,60,METER PERSEGI,2017
410,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TAMAN PALASARI / BANTENG II,JL. PALASARI,57.2,METER PERSEGI,2017
411,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN EKS TPA PASIR IMPUN,JL. UJUNG BERUNG,44600,METER PERSEGI,2017
412,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN EKS TPA CICABE,JL. UJUNG BERUNG,41803.57,METER PERSEGI,2017
413,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN TERASERING BLOK ID,KOMPLEK TAMANSARI BUKIT BANDUNG,1913,METER PERSEGI,2017
414,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN SISI KANAN-KIRI SALURAN INDUK,KOMPLEK TAMANSARI BUKIT BANDUNG,798,METER PERSEGI,2017
415,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,JALUR HIJAU SEBELAH SELATAN LAPANGAN TENIS,KOMPLEK TAMANSARI BUKIT BANDUNG,600,METER PERSEGI,2017
