id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kelurahan,kecamatan,latitude,longitude,type
6073,32,JAWA BARAT,3273,KOTA BANDUNG,"ITAKOYAKI, CORNDOG, SOSTEL DAN BOBA",JL. RAJAWALI TIMUR NO.29,2024,Ciroyom,Kabupaten Bandung,-6.9153558,107.5842847,restaurant
6088,32,JAWA BARAT,3273,KOTA BANDUNG,NOAH'S BARN COFFEENERY,JL. GARUDA NO.39,2024,Garuda,Kabupaten Bandung,-6.9161223,107.5765008,restaurant
6099,32,JAWA BARAT,3273,KOTA BANDUNG,VEGETARIAN HOUSE CATERING,JL. PELIKAN NO.39,2024,Garuda,Kabupaten Bandung,-6.9100121,107.574892,restaurant
6102,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI TARAKSA,JL. ELANG NO.01,2024,Garuda,Kabupaten Bandung,-6.9157912,107.5760539,restaurant
6103,32,JAWA BARAT,3273,KOTA BANDUNG,HAP SENG KEE FOOD MARKET,JL. GARUDA NO.29,2024,Garuda,Kabupaten Bandung,-6.9161223,107.5765008,restaurant
6105,32,JAWA BARAT,3273,KOTA BANDUNG,K-DOGG,JL. GARUDA NO.66,2024,Garuda,Kabupaten Bandung,-6.9161223,107.5765008,restaurant
6106,32,JAWA BARAT,3273,KOTA BANDUNG,DAILYBOX KITCHEN HUB BANDUNG,JL. GARUDA NO.66,2024,Garuda,Kabupaten Bandung,-6.9161223,107.5765008,restaurant
6111,32,JAWA BARAT,3273,KOTA BANDUNG,OEUF PATISSIER,JL. GARUDA NO.46,2024,Garuda,Kabupaten Bandung,-6.9161223,107.5765008,restaurant
6112,32,JAWA BARAT,3273,KOTA BANDUNG,KUMISANG.ID,JL. MALEBER UTARA,2024,Campaka,Kabupaten Bandung,-6.9026066,107.5708669,restaurant
6114,32,JAWA BARAT,3273,KOTA BANDUNG,MUCH DESSERTS - KITCHEN HUB GARUDA,JL. GARUDA NO.66,2024,Garuda,Kabupaten Bandung,-6.9161223,107.5765008,restaurant
6124,32,JAWA BARAT,3273,KOTA BANDUNG,JAVACO KOFFIE,JL. KEBON JATI NO.69,2024,Ciroyom,Kabupaten Bandung,-6.9165481,107.5922,restaurant
6128,32,JAWA BARAT,3273,KOTA BANDUNG,HAP SENG KEE CHICKEN RICE,JL. KELENTENG NO.44,2024,Ciroyom,Kabupaten Bandung,-6.9179854,107.5931374,restaurant
6129,32,JAWA BARAT,3273,KOTA BANDUNG,MALA BOWL - PASKAL HYPERSQUARE,ANDIR KEBON JERUK,2024,Kebon Jeruk,Kabupaten Bandung,-6.9151511,107.6020386,restaurant
6133,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN DUNIA BARU,JL. GARDUJATI NO.39,2024,Kebon Jeruk,Kabupaten Bandung,-6.9176445,107.598225,restaurant
6140,32,JAWA BARAT,3273,KOTA BANDUNG,BANDUNG STATION,JL. STASIUN BARAT,2024,Kebon Jeruk,Kabupaten Bandung,-6.9147857,107.5990824,restaurant
6144,32,JAWA BARAT,3273,KOTA BANDUNG,KOBE CHINESE & JAPANESE RESTAURANT,JL. GARDUJATI NO.36,2024,Kebon Jeruk,Kabupaten Bandung,-6.9176445,107.598225,restaurant
6158,32,JAWA BARAT,3273,KOTA BANDUNG,PERKEDEL BONDON ASLI,JL. STASIUN TIMUR NO.26,2024,Braga,Kabupaten Bandung,-6.9148273,107.6054757,restaurant
6166,32,JAWA BARAT,3273,KOTA BANDUNG,HOLLAND BAKERY - GARDUJATI,JL. GARDUJATI NO.68,2024,Kebon Jeruk,Kabupaten Bandung,-6.9176445,107.598225,restaurant
6168,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI EL,JL. KEBON JATI NO.55,2024,Ciroyom,Kabupaten Bandung,-6.9165481,107.5922,restaurant
6171,32,JAWA BARAT,3273,KOTA BANDUNG,MAS GONDRONG SEAFOOD RESTO,JL. KELENTENG NO.22,2024,Ciroyom,Kabupaten Bandung,-6.9179854,107.5931374,restaurant
6174,32,JAWA BARAT,3273,KOTA BANDUNG,D'BAREN WARUNG KOPI,JL. RAJAWALI BARAT NO.31,2024,Maleber,Kabupaten Bandung,-6.9124959,107.5741465,restaurant
6175,32,JAWA BARAT,3273,KOTA BANDUNG,POLA TWININDO CATERING,JL. ELANG NO.37,2024,Maleber,Kabupaten Bandung,-6.9137059,107.5728818,restaurant
6178,32,JAWA BARAT,3273,KOTA BANDUNG,APPEO CAFE - BANDUNG,JL. RAJAWALI BARAT NO.87,2024,Maleber,Kabupaten Bandung,-6.9113203,107.5711425,restaurant
6180,32,JAWA BARAT,3273,KOTA BANDUNG,EARLY KITCHEN,JL. ELANG NO.37,2024,Maleber,Kabupaten Bandung,-6.9137059,107.5728818,restaurant
6186,32,JAWA BARAT,3273,KOTA BANDUNG,TAKOBOX.ID,JL. INDRAMAYU NO.14,2024,Antapani Kidul,Kabupaten Bandung,-6.9182707,107.659015,restaurant
6192,32,JAWA BARAT,3273,KOTA BANDUNG,ARABIAN KEBAB,JL. PURWAKARTA NO.41,2024,Antapani Kidul,Kabupaten Bandung,-6.9174017,107.6591666,restaurant
6193,32,JAWA BARAT,3273,KOTA BANDUNG,FRIENDS CAFE,JL. SUKANAGARA NO.48,2024,Sukanagara,Kabupaten Bandung,-7.0569886,107.5180352,restaurant
6200,32,JAWA BARAT,3273,KOTA BANDUNG,BELAH DOEREN ANTAPANI,JL. PURWAKARTA,2024,Babakan Surabaya,Kabupaten Bandung,-6.9136086,107.6516423,restaurant
6201,32,JAWA BARAT,3273,KOTA BANDUNG,SENYAMAN COFFEE & CAFE,JL. INDRAMAYU NO.29,2024,Antapani Kidul,Kabupaten Bandung,-6.9182707,107.659015,restaurant
6207,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GARANG BAKAR,JL. INDRAMAYU NO.60,2024,Antapani Kidul,Kabupaten Bandung,-6.9182707,107.659015,restaurant
6211,32,JAWA BARAT,3273,KOTA BANDUNG,WOK RESTO,JL. TERUSAN JAKARTA NO.12,2024,Cicaheum,Kabupaten Bandung,-6.9129102,107.6494396,restaurant
6212,32,JAWA BARAT,3273,KOTA BANDUNG,YOI RAMEN ANTAPANI,JL. TERUSAN JAKARTA NO.48,2024,Cicaheum,Kabupaten Bandung,-6.9129102,107.6494396,restaurant
6218,32,JAWA BARAT,3273,KOTA BANDUNG,MIKU BOOSTER,JL. PAGADEN. NO.17,2024,Antapani Kulon,Kabupaten Bandung,-6.911447,107.6545588,restaurant
6225,32,JAWA BARAT,3273,KOTA BANDUNG,STORY GRILL,JL. PURWAKARTA NO.19,2024,Antapani Kidul,Kabupaten Bandung,-6.9174017,107.6591666,restaurant
6227,32,JAWA BARAT,3273,KOTA BANDUNG,EMADOS SHAWARMA ANTAPANI,JL. PURWAKARTA NO.79,2024,Babakan Surabaya,Kabupaten Bandung,-6.9136086,107.6516423,restaurant
6230,32,JAWA BARAT,3273,KOTA BANDUNG,SUPER SUSHI ANTAPANI,JL. PURWAKARTA NO.97,2024,Babakan Surabaya,Kabupaten Bandung,-6.9136086,107.6516423,restaurant
6235,32,JAWA BARAT,3273,KOTA BANDUNG,WINGZ O WINGZ ANTAPANI,JL. PURWAKARTA NO.29,2024,Antapani Kidul,Kabupaten Bandung,-6.9174017,107.6591666,restaurant
6237,32,JAWA BARAT,3273,KOTA BANDUNG,SHIFU RAMEN ANTAPANI,JL. PURWAKARTA NO.33,2024,Babakan Surabaya,Kabupaten Bandung,-6.9136086,107.6516423,restaurant
6240,32,JAWA BARAT,3273,KOTA BANDUNG,ANGELICIOUS DESSERT,JL. TERUSAN JAKARTA NO.96,2024,Cicaheum,Kabupaten Bandung,-6.9129102,107.6494396,restaurant
6241,32,JAWA BARAT,3273,KOTA BANDUNG,DELCHI PATISSERIE,JL. TERUSAN JAKARTA NO.66,2024,Cicaheum,Kabupaten Bandung,-6.9129102,107.6494396,restaurant
6242,32,JAWA BARAT,3273,KOTA BANDUNG,ANJELA DE COCO,JL. TERUSAN JAKARTA NO.96,2024,Cicaheum,Kabupaten Bandung,-6.9129102,107.6494396,restaurant
6243,32,JAWA BARAT,3273,KOTA BANDUNG,KUUDU DIM~SUM,JL. PURWAKARTA NO.79,2024,Babakan Surabaya,Kabupaten Bandung,-6.9136086,107.6516423,restaurant
6247,32,JAWA BARAT,3273,KOTA BANDUNG,"SELITER - KIOS OLAHAN BUAH, ANTAPANI",JL. PURWAKARTA NO.47,2024,Babakan Surabaya,Kabupaten Bandung,-6.9136086,107.6516423,restaurant
6248,32,JAWA BARAT,3273,KOTA BANDUNG,GALATIC THAI TEA & EATRY,JL. SULAKSANA NO.58,2024,Cicaheum,Kabupaten Bandung,-6.9075283,107.6504529,restaurant
6257,32,JAWA BARAT,3273,KOTA BANDUNG,REBELA CATERER,JL. GOLF RAYA NO.49,2024,Dago,Kabupaten Bandung,-6.865147,107.6262249,restaurant
6258,32,JAWA BARAT,3273,KOTA BANDUNG,DR.IST WORKSHOP & CAFE,JL. CICUKANG NO.50,2024,Pameuntasan,Kabupaten Bandung,-6.9731066,107.5485923,restaurant
6264,32,JAWA BARAT,3273,KOTA BANDUNG,"UNCLE JOO. DIMSUM, STEAK & CHICKEN",JL. CINGISED NO.23,2024,Cisaranten Endah,Kabupaten Bandung,-6.9283815,107.6735987,restaurant
6282,32,JAWA BARAT,3273,KOTA BANDUNG,D'BESTO CHICKEN & BURGER GURUMINDA,JL. CISARANTEN KULON NO.20,2024,Cisaranten Kulon,Kabupaten Bandung,-6.9252159,107.6784224,restaurant
6286,32,JAWA BARAT,3273,KOTA BANDUNG,SEAFOOD BAKAR ID,JL. CINGISED,2024,Cisaranten Endah,Kabupaten Bandung,-6.9283815,107.6735987,restaurant
6287,32,JAWA BARAT,3273,KOTA BANDUNG,DANISHKOE,JL. ANTHORIUM NO.17,2024,Cisaranten Kulon,Kabupaten Bandung,-6.9236544,107.6835968,restaurant
6290,32,JAWA BARAT,3273,KOTA BANDUNG,KULINER DESIGN'IC,JL. CINGISED NO.89,2024,Cisaranten Kulon,Kabupaten Bandung,-6.9290165,107.6766024,restaurant
6291,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH AQIQAH BANDUNG,JL. GOLF BARAT RAYA NO.36,2024,Dago,Kabupaten Bandung,-6.865147,107.6262249,restaurant
6295,32,JAWA BARAT,3273,KOTA BANDUNG,AL-FATH FOOD,JL. ARCAMANIK ENDAH NO.37,2024,Sukamiskin,Kabupaten Bandung,-6.9195074,107.673474,restaurant
6297,32,JAWA BARAT,3273,KOTA BANDUNG,GARAGE SEI,JL. PURBALARANG NO.91,2024,Bojonghaleuang,Bandung Barat,-6.8783928,107.4588281,restaurant
6305,32,JAWA BARAT,3273,KOTA BANDUNG,ZENSEI,JL. ARCAMANIK ENDAH NO.42,2024,Sukamiskin,Kabupaten Bandung,-6.9195074,107.673474,restaurant
6312,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI JUICE & TEPPANYAKI,JL. ASTANA ANYAR NO.41,2024,Pelindung Hewan,Kabupaten Bandung,-6.9374373,107.6026365,restaurant
6314,32,JAWA BARAT,3273,KOTA BANDUNG,HOLY WAGYU,JL. ASTANA ANYAR NO.81,2024,Pelindung Hewan,Kabupaten Bandung,-6.9374373,107.6026365,restaurant
6323,32,JAWA BARAT,3273,KOTA BANDUNG,SATE SEAFOOD JINAN,JL. PAGARSIH NO.83,2024,Cibadak,Kabupaten Bandung,-6.9224668,107.5930167,restaurant
6329,32,JAWA BARAT,3273,KOTA BANDUNG,OTTOMAN KEBAB BANDUNG,ASTANA ANYAR CIBADAK,2024,Karanganyar,Kabupaten Bandung,-6.9207691,107.598403,restaurant
6331,32,JAWA BARAT,3273,KOTA BANDUNG,MEETCOW,JL. SUMBER SARI NO.34,2024,Babakan,Kabupaten Bandung,-6.9324385,107.5758918,restaurant
6339,32,JAWA BARAT,3273,KOTA BANDUNG,SUKI TIME EXPRESS • YOGYA SUMBER SARI JUNCTION,JL. SUMBER SARI NO.34,2024,Babakan,Kabupaten Bandung,-6.9324385,107.5758918,restaurant
6342,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN - SUMBER SARI JUNCTION,JL. SUMBER SARI NO.34,2024,Babakan,Kabupaten Bandung,-6.9324385,107.5758918,restaurant
6347,32,JAWA BARAT,3273,KOTA BANDUNG,YOGYA SUMBER SARI JUNCTION,JL. SUMBER SARI NO.34,2024,Babakan,Kabupaten Bandung,-6.9324385,107.5758918,restaurant
6349,32,JAWA BARAT,3273,KOTA BANDUNG,FROYOU MISNOW • SUMBER SARI JUNCTION,JL. SUMBER SARI NO.34,2024,Babakan,Kabupaten Bandung,-6.9324385,107.5758918,restaurant
6353,32,JAWA BARAT,3273,KOTA BANDUNG,YO RAMEN • SUMBER SARI JUNCTION,JL. SUMBER SARI NO.34,2024,Babakan,Kabupaten Bandung,-6.9324385,107.5758918,restaurant
6362,32,JAWA BARAT,3273,KOTA BANDUNG,INTERVAL KOFFIE,JL. KARANGSARI NO.30,2024,Campaka,Kabupaten Bandung,-6.9082405,107.5677132,restaurant
6377,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG CHICKEN K'SETRA,JL. RAYA KOPO,2024,Kopo,Kabupaten Bandung,-6.9373614,107.586346,restaurant
6415,32,JAWA BARAT,3273,KOTA BANDUNG,SENTRA DIMSUM INDONESIA CAB. BUAH BATU,JL. TERUSAN BUAH BATU NO.69,2024,Batununggal,Kabupaten Bandung,-6.950267,107.6355655,restaurant
6418,32,JAWA BARAT,3273,KOTA BANDUNG,LOGAM FOOD COURT,JL. LOGAM NO.39,2024,Kujangsari,Kabupaten Bandung,-6.9650926,107.6438965,restaurant
6423,32,JAWA BARAT,3273,KOTA BANDUNG,NASI KEBULI PALESTINE,JL. LOGAM NO.39,2024,Kujangsari,Kabupaten Bandung,-6.9650926,107.6438965,restaurant
6425,32,JAWA BARAT,3273,KOTA BANDUNG,SPICY CHICKEN WINGS,JL. CIPARAY NO.11B,2024,Biru,Kabupaten Bandung,-7.0463697,107.7288999,restaurant
6432,32,JAWA BARAT,3273,KOTA BANDUNG,MYMEAL CATERING BANDUNG,JL. BATUNUNGGAL MULIA Ⅺ NO.29,2024,Mengger,Kabupaten Bandung,-6.9621634,107.6310879,restaurant
6437,32,JAWA BARAT,3273,KOTA BANDUNG,MAW SATE,JL. SUTERA ASRI NO.10,2024,Mengger,Kabupaten Bandung,-6.9556625,107.6219874,restaurant
6451,32,JAWA BARAT,3273,KOTA BANDUNG,BBQDIRUMAH BANDUNG KOTA KOREAN GRILL & SEWA ALAT,JL. CIBUNTU BARAT NO.87,2024,Cibuntu,Kabupaten Bandung,-6.9181464,107.5733315,restaurant
6453,32,JAWA BARAT,3273,KOTA BANDUNG,BUDGET CATERING,JL. SOEKARNO HATTA NO.34,2024,Kebonlega,Kabupaten Bandung,-6.9477926,107.602127,restaurant
6469,32,JAWA BARAT,3273,KOTA BANDUNG,"KEDAI MA""UU",JL. CIJERAH WETAN II,2024,Cijerah,Kabupaten Bandung,-6.9282745,107.5641872,restaurant
6473,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM CRISBAR CIJERAH MELONG,JL. MELONG ASIH NO.62,2024,Cijerah,Kabupaten Bandung,-6.9197262,107.5676713,restaurant
6474,32,JAWA BARAT,3273,KOTA BANDUNG,MY DIMSUM AND FRIENDS,JL. MELONG ASIH NO.46,2024,Cijerah,Kabupaten Bandung,-6.9197262,107.5676713,restaurant
6475,32,JAWA BARAT,3273,KOTA BANDUNG,SEAFOOD KILOAN BANG BOPAK CAB. CIJERAH,JL. MELONG ASIH NO.43,2024,Cijerah,Kabupaten Bandung,-6.9197262,107.5676713,restaurant
6480,32,JAWA BARAT,3273,KOTA BANDUNG,BARLEY BAR & GRILL,BANDUNG KULON WARUNG MUNCANG,2024,Caringin,Kabupaten Bandung,-6.9252751,107.5740974,restaurant
6484,32,JAWA BARAT,3273,KOTA BANDUNG,BAKMIE ROYAL,JL. SURYANI DALAM NO.17,2024,Warungmuncang,Kabupaten Bandung,-6.9205758,107.5805894,restaurant
6485,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN,JL. SURYANI DALAM NO.16,2024,Warungmuncang,Kabupaten Bandung,-6.9205758,107.5805894,restaurant
6487,32,JAWA BARAT,3273,KOTA BANDUNG,PABRIK TAHU WN,BANDUNG KULON WARUNG MUNCANG,2024,Caringin,Kabupaten Bandung,-6.9252751,107.5740974,restaurant
6488,32,JAWA BARAT,3273,KOTA BANDUNG,THE FLAVORS ASIAN CUISINE,JL. HOLIS NO.59,2024,Cigondewah Kidul,Kabupaten Bandung,-6.9435792,107.5592963,restaurant
6491,32,JAWA BARAT,3273,KOTA BANDUNG,TABULLA RASA,JL. SOEKARNO HATTA NO.88,2024,Kebonlega,Kabupaten Bandung,-6.9477926,107.602127,restaurant
6493,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN SARI RASA SAMBEL HEJO,JL. SOEKARNO HATTA NO.71,2024,Kebonlega,Kabupaten Bandung,-6.9477926,107.602127,restaurant
6496,32,JAWA BARAT,3273,KOTA BANDUNG,POMPIDOU SWEET & SAVOURY,JL. CILIWUNG NO.14,2024,Cihapit,Kabupaten Bandung,-6.9046695,107.6277386,restaurant
6501,32,JAWA BARAT,3273,KOTA BANDUNG,NIJUUGO RESTO,JL. BENGAWAN NO.25,2024,Cihapit,Kabupaten Bandung,-6.9119978,107.6321563,restaurant
6510,32,JAWA BARAT,3273,KOTA BANDUNG,83 BIERGARTEN,JL. CILIWUNG NO.23,2024,Cihapit,Kabupaten Bandung,-6.9046695,107.6277386,restaurant
6513,32,JAWA BARAT,3273,KOTA BANDUNG,SERASA SALAD BAR BANDUNG,CILAKI ST NO.45,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6514,32,JAWA BARAT,3273,KOTA BANDUNG,ROASTED BAR,CILAKI ST NO.45,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6515,32,JAWA BARAT,3273,KOTA BANDUNG,HAW HAW GRILL,CILAKI ST NO.59,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6518,32,JAWA BARAT,3273,KOTA BANDUNG,KOZI COFFEE X TEKO,JL. BENGAWAN NO.77,2024,Cihapit,Kabupaten Bandung,-6.9119978,107.6321563,restaurant
6522,32,JAWA BARAT,3273,KOTA BANDUNG,TEAPOTTO,JL. BENGAWAN NO.25,2024,Cihapit,Kabupaten Bandung,-6.9119978,107.6321563,restaurant
6523,32,JAWA BARAT,3273,KOTA BANDUNG,GIGA BITES,JL. NANAS NO.11,2024,Cihapit,Kabupaten Bandung,-6.9127827,107.6318655,restaurant
6524,32,JAWA BARAT,3273,KOTA BANDUNG,ROCKMEN AND COFFEE,JL. CILIWUNG NO.17,2024,Cihapit,Kabupaten Bandung,-6.9046695,107.6277386,restaurant
6525,32,JAWA BARAT,3273,KOTA BANDUNG,CAFE KOFEE TIDJI,JL. CITARUM NO.30,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6531,32,JAWA BARAT,3273,KOTA BANDUNG,MORGY COFFEE,JL. ANGGREK NO.46,2024,Bumiwangi,Kabupaten Bandung,-7.0314307,107.6993958,restaurant
6534,32,JAWA BARAT,3273,KOTA BANDUNG,ALAS DAUN RESTAURANT,JL. CITARUM NO.34,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6535,32,JAWA BARAT,3273,KOTA BANDUNG,SHABU HACHI CILAKI BANDUNG,CILAKI ST NO.41,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6539,32,JAWA BARAT,3273,KOTA BANDUNG,AMO PIZZERIA INDONESIA,JL. ANGGREK NO.55,2024,Bumiwangi,Kabupaten Bandung,-7.0314307,107.6993958,restaurant
6541,32,JAWA BARAT,3273,KOTA BANDUNG,THIS DISH EATERY,CILAKI ST NO.45,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6542,32,JAWA BARAT,3273,KOTA BANDUNG,CUP EAT SEGIMATA & ARROY TEA,JL. SABANG NO.26,2024,Cihapit,Kabupaten Bandung,-6.9082281,107.6227871,restaurant
6543,32,JAWA BARAT,3273,KOTA BANDUNG,TEMPAYAN INDONESIAN BISTRO,JL. CITARUM NO.10,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6545,32,JAWA BARAT,3273,KOTA BANDUNG,AMERIKA BURGER BAR,JL. ANGGREK NO.43,2024,Bumiwangi,Kabupaten Bandung,-7.0314307,107.6993958,restaurant
6549,32,JAWA BARAT,3273,KOTA BANDUNG,EVARTRA SLY BAR,CILAKI ST NO.45,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6550,32,JAWA BARAT,3273,KOTA BANDUNG,RESTO BOZ E,JL. CITARUM NO.30,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6551,32,JAWA BARAT,3273,KOTA BANDUNG,RM PAYAKUMBUAH CITARUM BANDUNG,JL. CITARUM NO.24,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6552,32,JAWA BARAT,3273,KOTA BANDUNG,LOMIE LOMBOK,JL. LOMBOK NO.12,2024,Cihapit,Kabupaten Bandung,-6.9060714,107.6213211,restaurant
6554,32,JAWA BARAT,3273,KOTA BANDUNG,KEMBANG WANGI,JL. CIHAPIT NO.45,2024,Cihapit,Kabupaten Bandung,-6.9044775,107.6274647,restaurant
6555,32,JAWA BARAT,3273,KOTA BANDUNG,KATSUNYAKA,JL. BENGAWAN NO.60,2024,Cihapit,Kabupaten Bandung,-6.9119978,107.6321563,restaurant
6557,32,JAWA BARAT,3273,KOTA BANDUNG,SULTN SAHEF - MASAKAN ARAB DAN MELAYU,JL. BENGAWAN NO.83,2024,Cihapit,Kabupaten Bandung,-6.9119978,107.6321563,restaurant
6561,32,JAWA BARAT,3273,KOTA BANDUNG,BELLAMIE BOULANGERIE,JL. CIHAPIT NO.35,2024,Cihapit,Kabupaten Bandung,-6.9044775,107.6274647,restaurant
6564,32,JAWA BARAT,3273,KOTA BANDUNG,DJAYA MANDIRI SEJAHTERA,JL. NANAS NO.27,2024,Sukapura,Kabupaten Bandung,-6.9274734,107.650403,restaurant
6565,32,JAWA BARAT,3273,KOTA BANDUNG,GLOSIS STEAKHOUSE,JL. BENGAWAN NO.11,2024,Cihapit,Kabupaten Bandung,-6.9069832,107.6266531,restaurant
6568,32,JAWA BARAT,3273,KOTA BANDUNG,TIRAMISUSU BY CHOCOMORY,JL. ANGGREK NO.48,2024,Bumiwangi,Kabupaten Bandung,-7.0314307,107.6993958,restaurant
6571,32,JAWA BARAT,3273,KOTA BANDUNG,ROAD CAFE,CILAKI ST NO.41,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6572,32,JAWA BARAT,3273,KOTA BANDUNG,CHICKEN AND BUTTER,JL. BENGAWAN NO.56,2024,Cihapit,Kabupaten Bandung,-6.9058488,107.6267213,restaurant
6573,32,JAWA BARAT,3273,KOTA BANDUNG,LOS CHICKANO'S - FRIED CHICKEN PLAYGROUND,JL. CILIWUNG NO.24,2024,Cihapit,Kabupaten Bandung,-6.9046007,107.627701,restaurant
6574,32,JAWA BARAT,3273,KOTA BANDUNG,MOM'S CHICKEN,JL. ANGGREK NO.55,2024,Bumiwangi,Kabupaten Bandung,-7.0314307,107.6993958,restaurant
6575,32,JAWA BARAT,3273,KOTA BANDUNG,CHICKEN SHOCK,JL. PASANG NO.16,2024,Cihapit,Kabupaten Bandung,-6.9069993,107.6276307,restaurant
6577,32,JAWA BARAT,3273,KOTA BANDUNG,VINCENZO CHICKEN WINGS,JL. SABANG NO.63,2024,Cihapit,Kabupaten Bandung,-6.9082281,107.6227871,restaurant
6578,32,JAWA BARAT,3273,KOTA BANDUNG,PASAR CIHAPIT,JL. CIHAPIT NO.32,2024,Cihapit,Kabupaten Bandung,-6.9044775,107.6274647,restaurant
6579,32,JAWA BARAT,3273,KOTA BANDUNG,LA.KITCHEN,JL. SABANG NO.42,2024,Cihapit,Kabupaten Bandung,-6.9082281,107.6227871,restaurant
6581,32,JAWA BARAT,3273,KOTA BANDUNG,B COFFEE & BURGERS,JL. SANINTEN NO.65,2024,Cihapit,Kabupaten Bandung,-6.9078336,107.6277384,restaurant
6582,32,JAWA BARAT,3273,KOTA BANDUNG,RM ALOHA,JL. SABANG NO.75,2024,Cihapit,Kabupaten Bandung,-6.9082281,107.6227871,restaurant
6587,32,JAWA BARAT,3273,KOTA BANDUNG,KUO TIE AYAM,JL. NANAS NO.11,2024,Sukapura,Kabupaten Bandung,-6.9274734,107.650403,restaurant
6590,32,JAWA BARAT,3273,KOTA BANDUNG,SATE ANGGREK,JL. ANGGREK NO.35,2024,Bumiwangi,Kabupaten Bandung,-7.0314307,107.6993958,restaurant
6591,32,JAWA BARAT,3273,KOTA BANDUNG,TSUKUMA COFFEE BAR & IZAKAYA BANDUNG,JL. BENGAWAN NO.62,2024,Cihapit,Kabupaten Bandung,-6.9058488,107.6267213,restaurant
6596,32,JAWA BARAT,3273,KOTA BANDUNG,THE SAGE BANDUNG,JL. ANGGREK NO.51,2024,Bumiwangi,Kabupaten Bandung,-7.0314307,107.6993958,restaurant
6598,32,JAWA BARAT,3273,KOTA BANDUNG,MOIST SOFT PANCAKE,JL. NANAS NO.10,2024,Sukapura,Kabupaten Bandung,-6.9274734,107.650403,restaurant
6604,32,JAWA BARAT,3273,KOTA BANDUNG,LETSGO GELATO BENGAWAN,JL. BENGAWAN NO.29,2024,Cihapit,Kabupaten Bandung,-6.9058488,107.6267213,restaurant
6608,32,JAWA BARAT,3273,KOTA BANDUNG,FOODPEDIA SUPRATMAN,JL. SUPRATMAN NO.37,2024,Cihapit,Kabupaten Bandung,-6.9118566,107.6333121,restaurant
6610,32,JAWA BARAT,3273,KOTA BANDUNG,1ST FIRST CAFE SEA FOOD,CILAKI ST NO.57,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6611,32,JAWA BARAT,3273,KOTA BANDUNG,PARIT 9 SEAFOOD,JL. ANGGREK NO.61,2024,Bumiwangi,Kabupaten Bandung,-7.0314307,107.6993958,restaurant
6612,32,JAWA BARAT,3273,KOTA BANDUNG,HDL 293 SEAFOOD,CILAKI ST NO.36,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6613,32,JAWA BARAT,3273,KOTA BANDUNG,FONDU CAKERY,JL. NANAS NO.13,2024,Sukapura,Kabupaten Bandung,-6.9274734,107.650403,restaurant
6614,32,JAWA BARAT,3273,KOTA BANDUNG,WIDURI RESTAURANT,JL. CILIWUNG NO.19,2024,Cihapit,Kabupaten Bandung,-6.9046007,107.627701,restaurant
6616,32,JAWA BARAT,3273,KOTA BANDUNG,AKASYA TERAS,JL. CILIWUNG NO.12,2024,Cihapit,Kabupaten Bandung,-6.9046007,107.627701,restaurant
6623,32,JAWA BARAT,3273,KOTA BANDUNG,BANDUNG KUNAFE,JL. MERDEKA NO.68,2024,Merdeka,Kabupaten Bandung,-6.9148648,107.6178088,restaurant
6626,32,JAWA BARAT,3273,KOTA BANDUNG,HUMMINGBIRD EATERY & SPACE,JL. PROGO NO.16,2024,Citarum,Kabupaten Bandung,-6.9044815,107.6202397,restaurant
6627,32,JAWA BARAT,3273,KOTA BANDUNG,BILBAO BRASSERIE,JL. CIMANUK NO.12,2024,Citarum,Kabupaten Bandung,-6.9022621,107.6229663,restaurant
